Target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
ACADSB	ENST00000358776.4	acyl-CoA dehydrogenase, short/branched chain 	239	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.13	N/A
CSRNP1	ENST00000273153.5	cysteine-serine-rich nuclear protein 1 	544	2	0	0	2	0	hsa-miR-1292-5p				-0.01	-0.11	N/A
TAOK1	ENST00000261716.3	TAO kinase 1 	164	1	0	0	1	2	hsa-miR-1292-5p				-0.01	-0.01	N/A
NDUFS1	ENST00000233190.6	NADH dehydrogenase (ubiquinone) Fe-S protein 1, 75kDa (NADH-coenzyme Q reductase) 	1041	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.08	N/A
LYN	ENST00000520220.2	v-yes-1 Yamaguchi sarcoma viral related oncogene homolog 	61	1	0	1	0	0	hsa-miR-1292-5p				-0.01	-0.15	N/A
PKLR	ENST00000392414.3	pyruvate kinase, liver and RBC 	112	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.22	N/A
NECAB3	ENST00000246190.6	N-terminal EF-hand calcium binding protein 3 	154	2	0	0	2	1	hsa-miR-1292-5p				-0.01	-0.14	N/A
DLGAP2	ENST00000421627.2	discs, large (Drosophila) homolog-associated protein 2 	5	1	0	0	1	2	hsa-miR-1292-5p				-0.01	-0.01	N/A
FZD5	ENST00000295417.3	frizzled family receptor 5 	122	2	0	0	2	0	hsa-miR-1292-5p				-0.01	-0.25	N/A
ANKRD17	ENST00000358602.4	ankyrin repeat domain 17 	1334	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.14	N/A
SEC14L2	ENST00000312932.9	SEC14-like 2 (S. cerevisiae) 	187	1	0	1	0	0	hsa-miR-1292-5p				-0.01	-0.16	N/A
LIMD2	ENST00000259006.3	LIM domain containing 2 	90	1	0	1	0	1	hsa-miR-1292-5p				-0.01	-0.17	N/A
CDH6	ENST00000265071.2	cadherin 6, type 2, K-cadherin (fetal kidney) 	213	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.08	N/A
MESDC1	ENST00000267984.2	mesoderm development candidate 1 	84	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.08	N/A
NOL10	ENST00000345985.3	nucleolar protein 10 	106	1	0	0	1	2	hsa-miR-1292-5p				-0.01	-0.03	N/A
DUSP3	ENST00000226004.3	dual specificity phosphatase 3 	836	1	0	0	1	1	hsa-miR-1292-5p				-0.01	-0.10	N/A
RAD51D	ENST00000345365.6	RAD51 paralog D 	73	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.12	N/A
ONECUT2	ENST00000491143.2	one cut homeobox 2 	847	1	0	0	1	1	hsa-miR-1292-5p				-0.01	-0.01	N/A
PDE3A	ENST00000359062.3	phosphodiesterase 3A, cGMP-inhibited 	1182	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.03	N/A
ANXA11	ENST00000372231.3	annexin A11 	2285	1	0	0	1	2	hsa-miR-1292-5p				-0.01	-0.10	N/A
KCNH5	ENST00000322893.7	potassium voltage-gated channel, subfamily H (eag-related), member 5 	157	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.01	N/A
VLDLR	ENST00000382100.3	very low density lipoprotein receptor 	977	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.08	N/A
MCMBP	ENST00000360003.3	minichromosome maintenance complex binding protein 	1411	1	0	0	1	1	hsa-miR-1292-5p				-0.01	-0.15	N/A
PHKA2	ENST00000379942.4	phosphorylase kinase, alpha 2 (liver) 	588	1	1	0	0	2	hsa-miR-1292-5p				-0.01	-0.04	N/A
CTNNA3	ENST00000433211.2	catenin (cadherin-associated protein), alpha 3 	5	1	0	0	1	2	hsa-miR-1292-5p				-0.01	-0.01	N/A
PPM1F	ENST00000263212.5	protein phosphatase, Mg2+/Mn2+ dependent, 1F 	786	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.02	N/A
ENSA	ENST00000369014.5	endosulfine alpha 	167	1	0	0	1	1	hsa-miR-1292-5p				-0.01	-0.26	N/A
TNFRSF11A	ENST00000586569.1	tumor necrosis factor receptor superfamily, member 11a, NFKB activator 	93	1	0	0	1	1	hsa-miR-1292-5p				-0.01	-0.14	N/A
GFI1	ENST00000370332.1	growth factor independent 1 transcription repressor 	154	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.11	N/A
SESTD1	ENST00000428443.3	SEC14 and spectrin domains 1 	478	2	0	0	2	0	hsa-miR-1292-5p				-0.01	-0.07	N/A
AQR	ENST00000156471.5	aquarius intron-binding spliceosomal factor 	314	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.07	N/A
GPATCH4	ENST00000368232.4	G patch domain containing 4 	715	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.16	N/A
PLCG2	ENST00000359376.3	phospholipase C, gamma 2 (phosphatidylinositol-specific) 	23	1	1	0	0	0	hsa-miR-1292-5p				-0.01	-0.11	N/A
WDR91	ENST00000344400.5	WD repeat domain 91 	46	2	0	0	2	0	hsa-miR-1292-5p				-0.01	-0.10	N/A
SLC45A4	ENST00000519067.1	solute carrier family 45, member 4 	418	1	0	1	0	2	hsa-miR-1292-5p				-0.01	-0.15	N/A
PLAGL2	ENST00000246229.4	pleiomorphic adenoma gene-like 2 	254	1	0	0	1	1	hsa-miR-1292-5p				-0.01	-0.09	N/A
CCR6	ENST00000341935.5	chemokine (C-C motif) receptor 6 	35	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.07	N/A
WNT4	ENST00000290167.6	wingless-type MMTV integration site family, member 4 	5	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.01	N/A
DRAXIN	ENST00000294485.5	dorsal inhibitory axon guidance protein 	5	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.01	N/A
SLC6A19	ENST00000304460.10	solute carrier family 6 (neutral amino acid transporter), member 19 	139	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.01	N/A
PAQR3	ENST00000512733.1	progestin and adipoQ receptor family member III 	217	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.01	N/A
KIAA0513	ENST00000566428.1	KIAA0513 	5	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.01	N/A
FAM83F	ENST00000333407.6	family with sequence similarity 83, member F 	5	1	0	0	1	2	hsa-miR-1292-5p				-0.01	-0.01	N/A
SNX29	ENST00000566228.1	sorting nexin 29 	266	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.01	N/A
CELSR2	ENST00000271332.3	cadherin, EGF LAG seven-pass G-type receptor 2 	2475	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.01	N/A
TRERF1	ENST00000541110.1	transcriptional regulating factor 1 	52	1	0	0	1	1	hsa-miR-1292-5p				-0.01	-0.01	N/A
ONECUT3	ENST00000382349.4	one cut homeobox 3 	5	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.01	N/A
KIAA2022	ENST00000055682.6	KIAA2022 	5	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.01	N/A
INSRR	ENST00000368195.3	insulin receptor-related receptor 	5	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.01	N/A
KIAA0226	ENST00000273582.5	KIAA0226 	89	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.04	N/A
PKHD1	ENST00000371117.3	polycystic kidney and hepatic disease 1 (autosomal recessive) 	5	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.01	N/A
UHRF1BP1L	ENST00000279907.7	UHRF1 binding protein 1-like 	369	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.02	N/A
NMNAT2	ENST00000294868.4	nicotinamide nucleotide adenylyltransferase 2 	18	1	0	0	1	1	hsa-miR-1292-5p				-0.01	-0.01	N/A
AGAP2	ENST00000257897.3	ArfGAP with GTPase domain, ankyrin repeat and PH domain 2 	12	1	0	0	1	1	hsa-miR-1292-5p				-0.01	-0.01	N/A
ATXN1	ENST00000244769.4	ataxin 1 	106	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.01	N/A
PARD3B	ENST00000406610.2	par-3 family cell polarity regulator beta 	38	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.01	N/A
CHD7	ENST00000423902.2	chromodomain helicase DNA binding protein 7 	925	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.01	N/A
RPGRIP1L	ENST00000262135.4	RPGRIP1-like 	55	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.11	N/A
IER2	ENST00000292433.3	immediate early response 2 	81	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.16	N/A
TMTC1	ENST00000256062.5	transmembrane and tetratricopeptide repeat containing 1 	379	1	0	0	1	2	hsa-miR-1292-5p				-0.01	-0.01	N/A
AHCY	ENST00000217426.2	adenosylhomocysteinase 	27	1	0	0	1	1	hsa-miR-1292-5p				-0.01	-0.12	N/A
RIMKLA	ENST00000431473.3	ribosomal modification protein rimK-like family member A 	100	1	0	1	0	3	hsa-miR-1292-5p				-0.01	-0.07	N/A
DDX20	ENST00000369702.4	DEAD (Asp-Glu-Ala-Asp) box polypeptide 20 	729	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.04	N/A
SUGT1	ENST00000310528.8	SGT1, suppressor of G2 allele of SKP1 (S. cerevisiae) 	430	1	0	0	1	1	hsa-miR-1292-5p				-0.01	-0.06	N/A
ADRBK2	ENST00000324198.6	adrenergic, beta, receptor kinase 2 	215	1	0	1	0	0	hsa-miR-1292-5p				-0.01	-0.05	N/A
CDYL2	ENST00000570137.2	chromodomain protein, Y-like 2 	239	1	0	0	1	2	hsa-miR-1292-5p				-0.01	-0.08	N/A
SMIM12	ENST00000521580.2	small integral membrane protein 12 	1091	1	0	0	1	1	hsa-miR-1292-5p				-0.01	-0.19	N/A
ICOSLG	ENST00000407780.3	inducible T-cell co-stimulator ligand 	47	1	0	0	1	1	hsa-miR-1292-5p				-0.01	-0.09	N/A
SUSD1	ENST00000374263.3	sushi domain containing 1 	68	1	0	0	1	1	hsa-miR-1292-5p				-0.01	-0.06	N/A
MICALCL	ENST00000256186.2	MICAL C-terminal like 	62	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.01	N/A
EIF5B	ENST00000289371.6	eukaryotic translation initiation factor 5B 	188	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.14	N/A
DIMT1	ENST00000199320.4	DIM1 dimethyladenosine transferase 1 homolog (S. cerevisiae) 	481	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.16	N/A
SEMA3A	ENST00000265362.4	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3A 	162	1	0	0	1	1	hsa-miR-1292-5p				-0.01	-0.06	N/A
NRCAM	ENST00000379028.3	neuronal cell adhesion molecule 	152	1	0	0	1	1	hsa-miR-1292-5p				-0.01	-0.15	N/A
DIAPH2	ENST00000324765.8	diaphanous-related formin 2 	91	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.01	N/A
TMEM98	ENST00000579849.1	transmembrane protein 98 	98	1	0	0	1	2	hsa-miR-1292-5p				-0.01	-0.18	N/A
TWISTNB	ENST00000222567.5	TWIST neighbor 	133	1	0	0	1	1	hsa-miR-1292-5p				-0.01	-0.17	N/A
PTBP2	ENST00000609116.1	polypyrimidine tract binding protein 2 	70	2	0	0	2	0	hsa-miR-1292-5p				-0.01	-0.02	N/A
SLTM	ENST00000380516.2	SAFB-like, transcription modulator 	497	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.05	N/A
TRIM72	ENST00000322122.3	tripartite motif containing 72 	8	2	1	0	1	1	hsa-miR-1292-5p				-0.01	-0.54	N/A
LMF1	ENST00000262301.11	lipase maturation factor 1 	155	2	0	0	2	3	hsa-miR-1292-5p				-0.01	-0.17	N/A
SPA17	ENST00000532692.1	sperm autoantigenic protein 17 	189	1	0	0	1	2	hsa-miR-1292-5p				-0.01	-0.20	N/A
C7orf55-LUC7L2	ENST00000354926.4	C7orf55-LUC7L2 readthrough 	419	1	0	0	1	1	hsa-miR-1292-5p				-0.01	-0.20	N/A
C2orf48	ENST00000381786.3	chromosome 2 open reading frame 48 	32	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.02	N/A
ADAL	ENST00000428046.3	adenosine deaminase-like 	105	1	0	0	1	1	hsa-miR-1292-5p				-0.01	-0.07	N/A
MLPH	ENST00000264605.3	melanophilin 	85	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.15	N/A
MTR	ENST00000366577.5	5-methyltetrahydrofolate-homocysteine methyltransferase 	378	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.02	N/A
RNF213	ENST00000582970.1	ring finger protein 213 	630	1	0	0	1	4	hsa-miR-1292-5p				-0.01	-0.01	N/A
LUC7L2	ENST00000541515.3	LUC7-like 2 (S. cerevisiae) 	419	1	0	0	1	1	hsa-miR-1292-5p				-0.01	-0.19	N/A
EXPH5	ENST00000265843.4	exophilin 5 	49	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.01	N/A
EPM2AIP1	ENST00000322716.5	EPM2A (laforin) interacting protein 1 	218	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.13	N/A
TSPAN31	ENST00000547992.1	tetraspanin 31 	72	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.12	N/A
HMX1	ENST00000400677.3	H6 family homeobox 1 	171	1	0	1	0	0	hsa-miR-1292-5p				-0.01	-0.11	N/A
MAPKAP1	ENST00000373511.2	mitogen-activated protein kinase associated protein 1 	1359	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.16	N/A
TIMP4	ENST00000287814.4	TIMP metallopeptidase inhibitor 4 	38	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.05	N/A
MXRA7	ENST00000355797.3	matrix-remodelling associated 7 	421	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.12	N/A
PSMB5	ENST00000493471.2	proteasome (prosome, macropain) subunit, beta type, 5 	156	2	0	0	2	0	hsa-miR-1292-5p				-0.01	-0.07	N/A
CENPL	ENST00000356198.2	centromere protein L 	390	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.05	N/A
FBXO9	ENST00000244426.6	F-box protein 9 	904	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.09	N/A
XPNPEP3	ENST00000357137.4	X-prolyl aminopeptidase (aminopeptidase P) 3, putative 	112	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.10	N/A
F11R	ENST00000368026.6	F11 receptor 	2844	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.01	N/A
NFAT5	ENST00000354436.2	nuclear factor of activated T-cells 5, tonicity-responsive 	128	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.01	N/A
TMEM151A	ENST00000327259.4	transmembrane protein 151A 	163	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.07	N/A
PDE3B	ENST00000282096.4	phosphodiesterase 3B, cGMP-inhibited 	258	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.10	N/A
FAM179A	ENST00000379558.4	family with sequence similarity 179, member A 	21	2	0	1	1	1	hsa-miR-1292-5p				-0.01	-0.03	N/A
SKI	ENST00000378536.4	v-ski avian sarcoma viral oncogene homolog 	613	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.01	N/A
SZT2	ENST00000562955.1	seizure threshold 2 homolog (mouse) 	123	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.01	N/A
CDC6	ENST00000209728.4	cell division cycle 6 	772	1	0	1	0	0	hsa-miR-1292-5p				-0.01	-0.20	N/A
ZBTB14	ENST00000357006.4	zinc finger and BTB domain containing 14 	459	1	0	0	1	3	hsa-miR-1292-5p				-0.01	-0.23	N/A
SLC4A8	ENST00000453097.2	solute carrier family 4, sodium bicarbonate cotransporter, member 8 	17	1	0	0	1	3	hsa-miR-1292-5p				-0.01	-0.01	N/A
FAM105A	ENST00000274217.3	family with sequence similarity 105, member A 	2613	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.15	N/A
HCN4	ENST00000261917.3	hyperpolarization activated cyclic nucleotide-gated potassium channel 4 	19	1	0	1	0	2	hsa-miR-1292-5p				-0.01	-0.02	N/A
C1orf21	ENST00000235307.6	chromosome 1 open reading frame 21 	935	1	0	0	1	2	hsa-miR-1292-5p				-0.01	-0.07	N/A
PTCD3	ENST00000254630.7	pentatricopeptide repeat domain 3 	2308	2	0	0	2	0	hsa-miR-1292-5p				-0.01	-0.16	N/A
CBFA2T2	ENST00000375279.2	core-binding factor, runt domain, alpha subunit 2; translocated to, 2 	107	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.01	N/A
ZNF324	ENST00000536459.2	zinc finger protein 324 	82	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.06	N/A
MEF2C	ENST00000340208.5	myocyte enhancer factor 2C 	70	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.08	N/A
KIAA1549L	ENST00000321505.4	KIAA1549-like 	117	1	0	0	1	2	hsa-miR-1292-5p				-0.01	-0.01	N/A
AFP	ENST00000395792.2	alpha-fetoprotein 	546	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.22	N/A
UGT3A1	ENST00000274278.3	UDP glycosyltransferase 3 family, polypeptide A1 	90	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.12	N/A
TNS4	ENST00000254051.6	tensin 4 	40	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.05	N/A
UCHL5	ENST00000367455.4	ubiquitin carboxyl-terminal hydrolase L5 	1150	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.11	N/A
ASH2L	ENST00000343823.6	ash2 (absent, small, or homeotic)-like (Drosophila) 	140	2	0	0	2	0	hsa-miR-1292-5p				-0.01	-0.21	N/A
RRP8	ENST00000254605.6	ribosomal RNA processing 8, methyltransferase, homolog (yeast) 	423	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.11	N/A
SMC2	ENST00000374793.3	structural maintenance of chromosomes 2 	212	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.09	N/A
GDPGP1	ENST00000558017.1	GDP-D-glucose phosphorylase 1 	65	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.06	N/A
N4BP3	ENST00000274605.5	NEDD4 binding protein 3 	35	1	0	0	1	1	hsa-miR-1292-5p				-0.01	-0.04	N/A
PARG	ENST00000402038.3	poly (ADP-ribose) glycohydrolase 	445	1	0	0	1	1	hsa-miR-1292-5p				-0.01	-0.12	N/A
ENDOD1	ENST00000278505.4	endonuclease domain containing 1 	100	1	0	0	1	1	hsa-miR-1292-5p				-0.01	-0.06	N/A
FTO	ENST00000471389.1	fat mass and obesity associated 	240	1	0	0	1	1	hsa-miR-1292-5p				-0.01	-0.02	N/A
SLC9A7	ENST00000328306.4	solute carrier family 9, subfamily A (NHE7, cation proton antiporter 7), member 7 	147	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.01	N/A
A1BG	ENST00000263100.3	alpha-1-B glycoprotein 	74	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.03	N/A
ADAM19	ENST00000257527.4	ADAM metallopeptidase domain 19 	981	1	0	0	1	1	hsa-miR-1292-5p				-0.01	-0.09	N/A
METTL16	ENST00000263092.6	methyltransferase like 16 	8	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.01	N/A
CNIH1	ENST00000395573.4	cornichon family AMPA receptor auxiliary protein 1 	2182	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.11	N/A
FAM227A	ENST00000535113.1	family with sequence similarity 227, member A 	16	1	0	0	1	1	hsa-miR-1292-5p				-0.01	-0.02	N/A
LYRM9	ENST00000460380.2	LYR motif containing 9 	191	1	0	1	0	0	hsa-miR-1292-5p				-0.01	-0.44	N/A
ECI1	ENST00000301729.4	enoyl-CoA delta isomerase 1 	840	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.18	N/A
SLC8A1	ENST00000406785.2	solute carrier family 8 (sodium/calcium exchanger), member 1 	61	3	0	0	3	2	hsa-miR-1292-5p				-0.01	-0.07	N/A
ALX1	ENST00000316824.3	ALX homeobox 1 	37	1	0	0	1	1	hsa-miR-1292-5p				-0.01	-0.15	N/A
PLXNA4	ENST00000321063.4	plexin A4 	9	1	0	0	1	2	hsa-miR-1292-5p				-0.01	-0.01	N/A
VRK1	ENST00000216639.3	vaccinia related kinase 1 	624	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.17	N/A
SRSF7	ENST00000313117.6	serine/arginine-rich splicing factor 7 	16077	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.18	N/A
FASN	ENST00000306749.2	fatty acid synthase 	37	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.05	N/A
TMEM184B	ENST00000361906.3	transmembrane protein 184B 	1362	1	0	0	1	1	hsa-miR-1292-5p				-0.01	-0.05	N/A
PCYT2	ENST00000538936.2	phosphate cytidylyltransferase 2, ethanolamine 	2340	1	0	1	0	1	hsa-miR-1292-5p				-0.01	-0.05	N/A
TBC1D4	ENST00000377636.3	TBC1 domain family, member 4 	96	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.03	N/A
CDK12	ENST00000447079.4	cyclin-dependent kinase 12 	748	1	0	0	1	2	hsa-miR-1292-5p				-0.01	-0.10	N/A
UROS	ENST00000368797.4	uroporphyrinogen III synthase 	221	3	0	0	3	1	hsa-miR-1292-5p				-0.01	-0.45	N/A
NAV1	ENST00000295624.6	neuron navigator 1 	702	1	0	0	1	3	hsa-miR-1292-5p				-0.01	-0.01	N/A
FKBP7	ENST00000424785.2	FK506 binding protein 7 	645	1	0	1	0	0	hsa-miR-1292-5p				-0.01	-0.33	N/A
WDHD1	ENST00000360586.3	WD repeat and HMG-box DNA binding protein 1 	466	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.14	N/A
EMP1	ENST00000256951.5	epithelial membrane protein 1 	814	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.12	N/A
SF3A1	ENST00000215793.8	splicing factor 3a, subunit 1, 120kDa 	1091	1	0	0	1	1	hsa-miR-1292-5p				-0.01	-0.09	N/A
PPM1D	ENST00000305921.3	protein phosphatase, Mg2+/Mn2+ dependent, 1D 	896	1	0	0	1	1	hsa-miR-1292-5p				-0.01	-0.11	N/A
UMPS	ENST00000232607.2	uridine monophosphate synthetase 	374	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.02	N/A
STRIP2	ENST00000249344.2	striatin interacting protein 2 	87	1	0	0	1	1	hsa-miR-1292-5p				-0.01	-0.08	N/A
EIF2B1	ENST00000424014.2	eukaryotic translation initiation factor 2B, subunit 1 alpha, 26kDa 	162	1	0	0	1	0	hsa-miR-1292-5p				-0.01	-0.17	N/A
RNF217	ENST00000521654.2	ring finger protein 217 	92	1	0	0	1	0	hsa-miR-1292-5p				0	-0.05	N/A
RAB40B	ENST00000571995.1	RAB40B, member RAS oncogene family 	495	1	1	0	0	0	hsa-miR-1292-5p				0	-0.24	N/A
CRNKL1	ENST00000377327.4	crooked neck pre-mRNA splicing factor 1 	519	1	0	0	1	0	hsa-miR-1292-5p				0	-0.11	N/A
TRPS1	ENST00000395715.3	trichorhinophalangeal syndrome I 	94	1	0	0	1	0	hsa-miR-1292-5p				0	-0.01	N/A
TMEM136	ENST00000529187.1	transmembrane protein 136 	344	1	0	0	1	0	hsa-miR-1292-5p				0	-0.17	N/A
DNLZ	ENST00000371739.3	DNL-type zinc finger 	373	2	1	0	1	1	hsa-miR-1292-5p				0	-0.41	N/A
ZNF704	ENST00000327835.3	zinc finger protein 704 	124	1	0	0	1	1	hsa-miR-1292-5p				0	-0.01	N/A
PERP	ENST00000421351.3	PERP, TP53 apoptosis effector 	437	1	0	0	1	0	hsa-miR-1292-5p				0	-0.13	N/A
ISL2	ENST00000290759.4	ISL LIM homeobox 2 	381	2	0	0	2	1	hsa-miR-1292-5p				0	-0.17	N/A
IDH2	ENST00000330062.3	isocitrate dehydrogenase 2 (NADP+), mitochondrial 	296	1	0	0	1	2	hsa-miR-1292-5p				0	-0.09	N/A
EMC10	ENST00000376918.3	ER membrane protein complex subunit 10 	1981	1	0	0	1	0	hsa-miR-1292-5p				0	-0.08	N/A
ACVR2B	ENST00000352511.4	activin A receptor, type IIB 	21	1	0	0	1	1	hsa-miR-1292-5p				0	-0.01	N/A
C18orf21	ENST00000592875.1	chromosome 18 open reading frame 21 	410	1	0	0	1	0	hsa-miR-1292-5p				0	-0.14	N/A
EPB41L1	ENST00000441639.1	erythrocyte membrane protein band 4.1-like 1 	369	1	0	0	1	1	hsa-miR-1292-5p				0	-0.12	N/A
ORAI2	ENST00000356387.2	ORAI calcium release-activated calcium modulator 2 	217	3	0	1	2	2	hsa-miR-1292-5p				0	-0.21	N/A
DYRK3	ENST00000367108.3	dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 3 	173	1	0	0	1	1	hsa-miR-1292-5p				0	-0.04	N/A
CHDH	ENST00000315251.6	choline dehydrogenase 	249	1	0	1	0	0	hsa-miR-1292-5p				0	-0.02	N/A
CEP57	ENST00000325542.5	centrosomal protein 57kDa 	289	1	0	0	1	0	hsa-miR-1292-5p				0	-0.16	N/A
UNKL	ENST00000389221.4	unkempt homolog (Drosophila)-like 	308	1	0	0	1	0	hsa-miR-1292-5p				0	-0.06	N/A
CNKSR3	ENST00000607772.1	CNKSR family member 3 	567	1	0	0	1	2	hsa-miR-1292-5p				0	-0.06	N/A
ARIH1	ENST00000379887.4	ariadne RBR E3 ubiquitin protein ligase 1 	671	1	0	0	1	0	hsa-miR-1292-5p				0	-0.17	N/A
CERS4	ENST00000559336.1	ceramide synthase 4 	1182	1	0	0	1	0	hsa-miR-1292-5p				0	-0.11	N/A
TSPAN6	ENST00000373020.4	tetraspanin 6 	885	1	0	0	1	0	hsa-miR-1292-5p				0	-0.16	N/A
MAPK8	ENST00000374182.3	mitogen-activated protein kinase 8 	227	1	0	1	0	0	hsa-miR-1292-5p				0	-0.20	N/A
C1orf122	ENST00000373042.4	chromosome 1 open reading frame 122 	435	1	0	0	1	0	hsa-miR-1292-5p				0	-0.26	N/A
DGAT1	ENST00000332324.4	diacylglycerol O-acyltransferase 1 	3108	2	0	1	1	0	hsa-miR-1292-5p				0	-0.14	N/A
MLLT6	ENST00000325718.7	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 6 	24	2	0	0	2	1	hsa-miR-1292-5p				0	-0.02	N/A
CDKN2C	ENST00000262662.1	cyclin-dependent kinase inhibitor 2C (p18, inhibits CDK4) 	708	1	0	1	0	0	hsa-miR-1292-5p				0	-0.31	N/A
RCN2	ENST00000394885.3	reticulocalbin 2, EF-hand calcium binding domain 	4448	1	0	0	1	0	hsa-miR-1292-5p				0	-0.17	N/A
ZNF107	ENST00000344930.3	zinc finger protein 107 	209	1	0	0	1	0	hsa-miR-1292-5p				0	-0.12	N/A
THEM4	ENST00000368814.3	thioesterase superfamily member 4 	262	1	0	0	1	1	hsa-miR-1292-5p				0	-0.06	N/A
RPL28	ENST00000560583.1	ribosomal protein L28 	5407	1	0	0	1	0	hsa-miR-1292-5p				0	-0.02	N/A
GRK6	ENST00000393576.3	G protein-coupled receptor kinase 6 	130	1	0	0	1	0	hsa-miR-1292-5p				0	-0.08	N/A
