Target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
USP38	ENST00000307017.4	ubiquitin specific peptidase 38 	419	1	1	0	0	0	hsa-miR-3173-3p				-0.02	-0.15	N/A
RPS6KA5	ENST00000261991.3	ribosomal protein S6 kinase, 90kDa, polypeptide 5 	64	1	0	0	1	1	hsa-miR-3173-3p				-0.02	-0.15	N/A
KIAA1244	ENST00000251691.4	KIAA1244 	169	1	0	1	0	2	hsa-miR-3173-3p				-0.02	-0.02	N/A
CCL1	ENST00000225842.3	chemokine (C-C motif) ligand 1 	6	1	0	1	0	0	hsa-miR-6891-5p				-0.02	-0.15	N/A
CNKSR3	ENST00000607772.1	CNKSR family member 3 	567	5	2	3	0	11	hsa-miR-3173-3p				-0.02	-0.29	N/A
EHD1	ENST00000320631.3	EH-domain containing 1 	335	1	0	0	1	3	hsa-miR-3173-3p				-0.02	-0.19	N/A
LARP4	ENST00000398473.2	La ribonucleoprotein domain family, member 4 	35	1	0	1	0	0	hsa-miR-3173-3p				-0.02	-0.14	N/A
RILPL1	ENST00000376874.4	Rab interacting lysosomal protein-like 1 	155	1	0	1	0	0	hsa-miR-3173-3p				-0.02	-0.16	N/A
ZCCHC14	ENST00000268616.4	zinc finger, CCHC domain containing 14 	64	1	0	1	0	0	hsa-miR-3173-3p				-0.02	-0.02	N/A
HHIP	ENST00000296575.3	hedgehog interacting protein 	65	2	0	1	1	0	hsa-miR-3173-3p				-0.02	-0.05	N/A
CSF3R	ENST00000373106.1	colony stimulating factor 3 receptor (granulocyte) 	49	1	0	1	0	0	hsa-miR-3173-3p				-0.02	-0.15	N/A
PGAP1	ENST00000354764.4	post-GPI attachment to proteins 1 	106	1	0	1	0	0	hsa-miR-3173-3p				-0.02	-0.02	N/A
C8orf46	ENST00000522977.1	chromosome 8 open reading frame 46 	6	1	0	0	1	1	hsa-miR-3173-3p				-0.02	-0.14	N/A
FAM105B	ENST00000284274.4	family with sequence similarity 105, member B 	247	1	1	0	0	4	hsa-miR-6891-5p				-0.02	-0.11	N/A
PIGO	ENST00000298004.5	phosphatidylinositol glycan anchor biosynthesis, class O 	152	1	0	1	0	0	hsa-miR-3173-3p				-0.02	-0.02	N/A
ZFYVE20	ENST00000253699.3	zinc finger, FYVE domain containing 20 	57	1	1	0	0	1	hsa-miR-3173-3p				-0.02	-0.17	N/A
ERVMER34-1	ENST00000443173.1	endogenous retrovirus group MER34, member 1 	28	2	0	2	0	0	hsa-miR-6891-5p				-0.02	-0.17	N/A
MYO9A	ENST00000564571.1	myosin IXA 	137	1	0	1	0	2	hsa-miR-3173-3p				-0.02	-0.02	N/A
CD109	ENST00000437994.2	CD109 molecule 	1272	1	0	1	0	1	hsa-miR-3173-3p				-0.02	-0.02	N/A
ZBTB5	ENST00000307750.4	zinc finger and BTB domain containing 5 	281	1	0	1	0	1	hsa-miR-3173-3p				-0.02	-0.02	N/A
KPNA6	ENST00000373625.3	karyopherin alpha 6 (importin alpha 7) 	272	1	0	0	1	2	hsa-miR-3173-3p				-0.02	-0.02	N/A
STON2	ENST00000267540.2	stonin 2 	40	1	0	1	0	0	hsa-miR-3173-3p				-0.02	-0.02	N/A
CARHSP1	ENST00000396593.2	calcium regulated heat stable protein 1, 24kDa 	113	1	0	1	0	1	hsa-miR-6891-5p				-0.02	-0.15	N/A
MARCH6	ENST00000274140.5	membrane-associated ring finger (C3HC4) 6, E3 ubiquitin protein ligase 	14086	1	0	1	0	1	hsa-miR-3173-3p				-0.02	-0.03	N/A
SLC22A23	ENST00000436008.2	solute carrier family 22, member 23 	353	1	0	1	0	0	hsa-miR-3173-3p				-0.02	-0.02	N/A
SOBP	ENST00000317357.5	sine oculis binding protein homolog (Drosophila) 	22	1	0	0	1	1	hsa-miR-3173-3p				-0.02	-0.05	N/A
TMEM192	ENST00000306480.6	transmembrane protein 192 	278	2	0	2	0	0	hsa-miR-6891-5p				-0.02	-0.14	N/A
FOXN3	ENST00000345097.4	forkhead box N3 	42	1	0	1	0	1	hsa-miR-6891-5p				-0.02	-0.15	N/A
CEP350	ENST00000367607.3	centrosomal protein 350kDa 	705	1	0	1	0	0	hsa-miR-3173-3p				-0.02	-0.02	N/A
PNPLA3	ENST00000216180.3	patatin-like phospholipase domain containing 3 	147	1	0	1	0	1	hsa-miR-3173-3p				-0.02	-0.02	N/A
DIRC2	ENST00000261038.5	disrupted in renal carcinoma 2 	1041	1	0	0	1	0	hsa-miR-3173-3p				-0.02	-0.20	N/A
XPNPEP3	ENST00000357137.4	X-prolyl aminopeptidase (aminopeptidase P) 3, putative 	112	1	0	1	0	0	hsa-miR-6891-5p				-0.02	-0.12	N/A
ASTN2	ENST00000341734.4	astrotactin 2 	39	2	0	2	0	0	hsa-miR-6891-5p				-0.02	-0.32	N/A
SORCS2	ENST00000507866.2	sortilin-related VPS10 domain containing receptor 2 	85	1	0	1	0	3	hsa-miR-3173-3p				-0.02	-0.14	N/A
ORAI2	ENST00000356387.2	ORAI calcium release-activated calcium modulator 2 	217	1	0	1	0	0	hsa-miR-3173-3p				-0.02	-0.02	N/A
SPRYD7	ENST00000361840.3	SPRY domain containing 7 	863	1	0	1	0	0	hsa-miR-6891-5p				-0.02	-0.23	N/A
CMTM7	ENST00000334983.5	CKLF-like MARVEL transmembrane domain containing 7 	69	1	0	1	0	0	hsa-miR-6891-5p				-0.02	-0.25	N/A
GMEB1	ENST00000373816.1	glucocorticoid modulatory element binding protein 1 	154	1	0	1	0	1	hsa-miR-3173-3p				-0.02	-0.02	N/A
LIMK2	ENST00000331728.4	LIM domain kinase 2 	233	1	0	0	1	0	hsa-miR-6891-5p				-0.02	-0.02	N/A
GSPT1	ENST00000434724.2	G1 to S phase transition 1 	1119	1	0	1	0	0	hsa-miR-3173-3p				-0.02	-0.14	N/A
SMARCAD1	ENST00000354268.4	SWI/SNF-related, matrix-associated actin-dependent regulator of chromatin, subfamily a, containing DEAD/H box 1 	371	1	0	1	0	0	hsa-miR-3173-3p				-0.02	-0.15	N/A
CEBPD	ENST00000408965.3	CCAAT/enhancer binding protein (C/EBP), delta 	61	1	0	0	1	0	hsa-miR-3173-3p				-0.02	-0.06	N/A
PLA2R1	ENST00000283243.7	phospholipase A2 receptor 1, 180kDa 	41	2	0	0	2	1	hsa-miR-3173-3p				-0.02	-0.04	N/A
LCORL	ENST00000326877.4	ligand dependent nuclear receptor corepressor-like 	194	1	0	0	1	4	hsa-miR-3173-3p				-0.02	-0.16	N/A
KIAA0141	ENST00000194118.4	KIAA0141 	1078	1	0	1	0	2	hsa-miR-3173-3p				-0.02	-0.11	N/A
LIPT2	ENST00000310109.4	lipoyl(octanoyl) transferase 2 (putative) 	198	1	0	0	1	0	hsa-miR-3173-3p				-0.02	-0.14	N/A
GNAI1	ENST00000351004.3	guanine nucleotide binding protein (G protein), alpha inhibiting activity polypeptide 1 	1346	1	0	1	0	1	hsa-miR-6891-5p				-0.02	-0.20	N/A
CSTB	ENST00000291568.5	cystatin B (stefin B) 	203	1	0	1	0	0	hsa-miR-6891-5p				-0.02	-0.32	N/A
ICA1	ENST00000402384.3	islet cell autoantigen 1, 69kDa 	378	1	0	1	0	1	hsa-miR-6891-5p				-0.02	-0.17	N/A
TENM4	ENST00000278550.7	teneurin transmembrane protein 4 	34	1	0	1	0	1	hsa-miR-6891-5p				-0.02	-0.09	N/A
RPL24	ENST00000495401.1	ribosomal protein L24 	67	1	0	1	0	0	hsa-miR-6891-5p				-0.02	-0.26	N/A
NABP1	ENST00000410026.2	nucleic acid binding protein 1 	938	2	1	1	0	1	hsa-miR-3173-3p				-0.02	-0.30	N/A
KIAA1456	ENST00000524591.2	KIAA1456 	24	1	0	1	0	1	hsa-miR-3173-3p				-0.02	-0.02	N/A
HEXA	ENST00000268097.5	hexosaminidase A (alpha polypeptide) 	209	1*	0	0	0	3	hsa-miR-6891-5p				-0.02	-0.11	N/A
ZNF207	ENST00000394670.4	zinc finger protein 207 	839	1	0	1	0	6	hsa-miR-3173-3p				-0.02	-0.02	N/A
FAM127A	ENST00000257013.7	family with sequence similarity 127, member A 	4717	1*	0	0	0	1	hsa-miR-3173-3p				-0.02	-0.02	N/A
GEMIN6	ENST00000409011.1	gem (nuclear organelle) associated protein 6 	257	1	0	1	0	0	hsa-miR-3173-3p				-0.02	-0.14	N/A
HOXB13	ENST00000290295.7	homeobox B13 	80	2	0	2	0	0	hsa-miR-3173-3p				-0.02	-0.28	N/A
ZNF688	ENST00000223459.6	zinc finger protein 688 	81	1	0	0	1	0	hsa-miR-3173-3p				-0.02	-0.17	N/A
WSCD1	ENST00000574946.1	WSC domain containing 1 	403	1	0	1	0	0	hsa-miR-3173-3p				-0.02	-0.02	N/A
SOGA3	ENST00000556132.1	SOGA family member 3 	95	1	0	0	1	2	hsa-miR-3173-3p				-0.02	-0.04	N/A
PHLDA1	ENST00000602540.1	pleckstrin homology-like domain, family A, member 1 	3907	1	0	0	1	1	hsa-miR-3173-3p				-0.02	-0.09	N/A
PIK3CA	ENST00000263967.3	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit alpha 	112	3	0	3	0	1	hsa-miR-3173-3p				-0.02	-0.08	N/A
GSTO1	ENST00000539281.1	glutathione S-transferase omega 1 	377	2	0	1	1	0	hsa-miR-3173-3p				-0.02	-0.41	N/A
SHB	ENST00000377707.3	Src homology 2 domain containing adaptor protein B 	1436	1	0	1	0	1	hsa-miR-6891-5p				-0.02	-0.04	N/A
IGFBP5	ENST00000233813.4	insulin-like growth factor binding protein 5 	10709	1	0	1	0	1	hsa-miR-3173-3p				-0.02	-0.08	N/A
CDKN2AIPNL	ENST00000458198.2	CDKN2A interacting protein N-terminal like 	133	1	0	1	0	0	hsa-miR-6891-5p				-0.02	-0.21	N/A
MTMR3	ENST00000333027.3	myotubularin related protein 3 	123	2	0	1	1	3	hsa-miR-3173-3p				-0.02	-0.09	N/A
ZNF419	ENST00000415379.2	zinc finger protein 419 	42	1	0	0	1	0	hsa-miR-3173-3p				-0.02	-0.09	N/A
ANKRD9	ENST00000559651.1	ankyrin repeat domain 9 	766	1	0	1	0	1	hsa-miR-6891-5p				-0.02	-0.10	N/A
KRI1	ENST00000312962.6	KRI1 homolog (S. cerevisiae) 	25	1	0	1	0	0	hsa-miR-3173-3p				-0.02	-0.02	N/A
PANK4	ENST00000378466.3	pantothenate kinase 4 	72	1	0	1	0	0	hsa-miR-6891-5p				-0.02	-0.03	N/A
ZMYM6NB	ENST00000373337.3	ZMYM6 neighbor 	984	1	0	1	0	0	hsa-miR-3173-3p				-0.02	-0.49	N/A
MAST3	ENST00000262811.6	microtubule associated serine/threonine kinase 3 	46	1	0	1	0	0	hsa-miR-6891-5p				-0.02	-0.02	N/A
TNS4	ENST00000254051.6	tensin 4 	40	2	0	2	0	2	hsa-miR-3173-3p				-0.02	-0.13	N/A
TFCP2L1	ENST00000263707.5	transcription factor CP2-like 1 	36	2	0	2	0	1	hsa-miR-3173-3p				-0.02	-0.07	N/A
IRAK1BP1	ENST00000369940.2	interleukin-1 receptor-associated kinase 1 binding protein 1 	30	1	0	0	1	1	hsa-miR-3173-3p				-0.02	-0.04	N/A
RAB11FIP1	ENST00000287263.4	RAB11 family interacting protein 1 (class I) 	106	1	0	1	0	1	hsa-miR-6891-5p				-0.02	-0.03	N/A
BZW1	ENST00000409600.1	basic leucine zipper and W2 domains 1 	470	1	0	0	1	2	hsa-miR-3173-3p				-0.02	-0.16	N/A
ZNF592	ENST00000299927.3	zinc finger protein 592 	1128	1	0	1	0	4	hsa-miR-3173-3p				-0.02	-0.02	N/A
OXNAD1	ENST00000285083.5	oxidoreductase NAD-binding domain containing 1 	230	1	0	0	1	1	hsa-miR-3173-3p				-0.02	-0.08	N/A
EXOC8	ENST00000360394.2	exocyst complex component 8 	129	1	0	1	0	0	hsa-miR-6891-5p				-0.01	-0.15	N/A
AVPR1A	ENST00000299178.2	arginine vasopressin receptor 1A 	9	1	0	1	0	2	hsa-miR-3173-3p				-0.01	-0.03	N/A
AC026310.1	ENST00000599478.1	Protein 101060047  	5	1*	0	0	0	1	hsa-miR-3173-3p				-0.01	-0.01	N/A
FNIP1	ENST00000307968.7	folliculin interacting protein 1 	32	1	0	0	1	0	hsa-miR-3173-3p				-0.01	-0.01	N/A
ABR	ENST00000302538.5	active BCR-related 	58	1	0	1	0	0	hsa-miR-3173-3p				-0.01	-0.02	N/A
CYP7B1	ENST00000310193.3	cytochrome P450, family 7, subfamily B, polypeptide 1 	53	1	0	0	1	2	hsa-miR-3173-3p				-0.01	-0.02	N/A
JDP2	ENST00000435893.2	Jun dimerization protein 2 	110	1	1	0	0	0	hsa-miR-3173-3p				-0.01	-0.12	N/A
ERV3-1	ENST00000394323.2	endogenous retrovirus group 3, member 1 	6	1	0	0	1	0	hsa-miR-3173-3p				-0.01	-0.12	N/A
PDE5A	ENST00000354960.3	phosphodiesterase 5A, cGMP-specific 	69	1	0	1	0	0	hsa-miR-6891-5p				-0.01	-0.09	N/A
FBXL19	ENST00000338343.4	F-box and leucine-rich repeat protein 19 	75	1	0	1	0	2	hsa-miR-6891-5p				-0.01	-0.03	N/A
MAPKAP1	ENST00000373511.2	mitogen-activated protein kinase associated protein 1 	1359	2	0	1	1	0	hsa-miR-3173-3p				-0.01	-0.30	N/A
ORAI1	ENST00000330079.7	ORAI calcium release-activated calcium modulator 1 	652	1	0	1	0	1	hsa-miR-6891-5p				-0.01	-0.16	N/A
C12orf73	ENST00000547975.1	chromosome 12 open reading frame 73 	1060	1	0	1	0	0	hsa-miR-6891-5p				-0.01	-0.27	N/A
WDFY2	ENST00000298125.5	WD repeat and FYVE domain containing 2 	85	1	1	0	0	2	hsa-miR-3173-3p				-0.01	-0.11	N/A
BRCC3	ENST00000369462.1	BRCA1/BRCA2-containing complex, subunit 3 	14	1	0	1	0	0	hsa-miR-6891-5p				-0.01	-0.07	N/A
ATP11A	ENST00000487903.1	ATPase, class VI, type 11A 	731	1	0	1	0	1	hsa-miR-3173-3p				-0.01	-0.02	N/A
DRG1	ENST00000331457.4	developmentally regulated GTP binding protein 1 	1478	1	1	0	0	2	hsa-miR-3173-3p				-0.01	-0.17	N/A
PHF21A	ENST00000257821.4	PHD finger protein 21A 	301	1	0	1	0	4	hsa-miR-3173-3p				-0.01	-0.06	N/A
BSND	ENST00000371265.4	Bartter syndrome, infantile, with sensorineural deafness (Barttin) 	5	1	0	1	0	3	hsa-miR-6891-5p				-0.01	-0.20	N/A
PAWR	ENST00000328827.4	PRKC, apoptosis, WT1, regulator 	1872	1	0	1	0	1	hsa-miR-6891-5p				-0.01	-0.09	N/A
DDN	ENST00000421952.2	dendrin 	27	1	0	0	1	0	hsa-miR-3173-3p				-0.01	-0.08	N/A
GDF5OS	ENST00000374375.1	growth differentiation factor 5 opposite strand 	122	1	0	1	0	0	hsa-miR-6891-5p				-0.01	-0.11	N/A
HDAC4	ENST00000345617.3	histone deacetylase 4 	48	1	0	1	0	1	hsa-miR-3173-3p				-0.01	-0.02	N/A
PLCG2	ENST00000359376.3	phospholipase C, gamma 2 (phosphatidylinositol-specific) 	23	1	0	1	0	1	hsa-miR-6891-5p				-0.01	-0.15	N/A
CFL2	ENST00000341223.3	cofilin 2 (muscle) 	902	2	0	1	1	1	hsa-miR-3173-3p				-0.01	-0.21	N/A
SZT2	ENST00000562955.1	seizure threshold 2 homolog (mouse) 	123	1	0	1	0	4	hsa-miR-3173-3p				-0.01	-0.02	N/A
SPATA2	ENST00000289431.5	spermatogenesis associated 2 	358	1	0	1	0	0	hsa-miR-6891-5p				-0.01	-0.10	N/A
SKP1	ENST00000353411.6	S-phase kinase-associated protein 1 	416	1	0	0	1	3	hsa-miR-3173-3p				-0.01	-0.28	N/A
SMIM12	ENST00000521580.2	small integral membrane protein 12 	1091	2	0	2	0	1	hsa-miR-3173-3p				-0.01	-0.51	N/A
UBE2QL1	ENST00000399816.3	ubiquitin-conjugating enzyme E2Q family-like 1 	10	1	0	1	0	2	hsa-miR-3173-3p				-0.01	-0.03	N/A
CPOX	ENST00000264193.2	coproporphyrinogen oxidase 	377	1	1	0	0	0	hsa-miR-3173-3p				-0.01	-0.16	N/A
DSG1	ENST00000257192.4	desmoglein 1 	5	1	0	0	1	1	hsa-miR-6891-5p				-0.01	-0.01	N/A
UBE2A	ENST00000371558.2	ubiquitin-conjugating enzyme E2A 	618	1	0	0	1	1	hsa-miR-3173-3p				-0.01	-0.21	N/A
ZBTB3	ENST00000394807.3	zinc finger and BTB domain containing 3 	96	1	0	0	1	1	hsa-miR-3173-3p				-0.01	-0.04	N/A
TTLL4	ENST00000457313.1	tubulin tyrosine ligase-like family, member 4 	303	1	0	1	0	0	hsa-miR-6891-5p				-0.01	-0.14	N/A
MYO18A	ENST00000354329.4	myosin XVIIIA 	159	1	0	1	0	0	hsa-miR-6891-5p				-0.01	-0.09	N/A
PQLC2	ENST00000375155.3	PQ loop repeat containing 2 	94	1	0	0	1	1	hsa-miR-3173-3p				-0.01	-0.13	N/A
UBA6	ENST00000322244.5	ubiquitin-like modifier activating enzyme 6 	169	2	0	1	1	2	hsa-miR-6891-5p				-0.01	-0.11	N/A
CENPA	ENST00000335756.4	centromere protein A 	360	1	0	0	1	0	hsa-miR-3173-3p				-0.01	-0.23	N/A
FAM149B1	ENST00000242505.6	family with sequence similarity 149, member B1 	33	1	0	1	0	1	hsa-miR-6891-5p				-0.01	-0.09	N/A
SLC7A11	ENST00000280612.5	solute carrier family 7 (anionic amino acid transporter light chain, xc- system), member 11 	61	1	0	0	1	2	hsa-miR-3173-3p				-0.01	-0.06	N/A
DUSP6	ENST00000279488.7	dual specificity phosphatase 6 	1056	1	0	0	1	1	hsa-miR-6891-5p				-0.01	-0.14	N/A
BUB1	ENST00000535254.1	BUB1 mitotic checkpoint serine/threonine kinase 	515	1	0	1	0	0	hsa-miR-6891-5p				-0.01	-0.14	N/A
TBL1XR1	ENST00000430069.1	transducin (beta)-like 1 X-linked receptor 1 	334	1	0	1	0	3	hsa-miR-6891-5p				-0.01	-0.06	N/A
POLR2C	ENST00000219252.5	polymerase (RNA) II (DNA directed) polypeptide C, 33kDa 	223	1	0	0	1	1	hsa-miR-6891-5p				-0.01	-0.24	N/A
CEBPG	ENST00000284000.4	CCAAT/enhancer binding protein (C/EBP), gamma 	360	1	0	0	1	0	hsa-miR-3173-3p				-0.01	-0.06	N/A
MOCOS	ENST00000261326.5	molybdenum cofactor sulfurase 	627	1	0	1	0	1	hsa-miR-3173-3p				-0.01	-0.02	N/A
SOCS7	ENST00000577233.1	suppressor of cytokine signaling 7 	15	2	0	2	0	4	hsa-miR-6891-5p				-0.01	-0.14	N/A
CLPB	ENST00000294053.3	ClpB caseinolytic peptidase B homolog (E. coli) 	476	1	0	1	0	1	hsa-miR-6891-5p				-0.01	-0.07	N/A
FAHD1	ENST00000427358.2	fumarylacetoacetate hydrolase domain containing 1 	130	1	0	1	0	0	hsa-miR-3173-3p				-0.01	-0.12	N/A
KHNYN	ENST00000251343.5	KH and NYN domain containing 	421	1	0	0	1	0	hsa-miR-6891-5p				-0.01	-0.09	N/A
OTUB2	ENST00000203664.5	OTU domain, ubiquitin aldehyde binding 2 	110	1	0	1	0	0	hsa-miR-3173-3p				-0.01	-0.12	N/A
ISCA2	ENST00000554924.1	iron-sulfur cluster assembly 2 	135	1	1	0	0	0	hsa-miR-3173-3p				-0.01	-0.43	N/A
GFPT1	ENST00000357308.4	glutamine--fructose-6-phosphate transaminase 1 	1313	1	0	0	1	1	hsa-miR-3173-3p				-0.01	-0.03	N/A
GPSM2	ENST00000406462.2	G-protein signaling modulator 2 	227	1	1	0	0	0	hsa-miR-3173-3p				-0.01	-0.10	N/A
ZNF507	ENST00000311921.4	zinc finger protein 507 	378	1	0	0	1	1	hsa-miR-3173-3p				-0.01	-0.11	N/A
MKLN1	ENST00000352689.6	muskelin 1, intracellular mediator containing kelch motifs 	477	1	0	1	0	2	hsa-miR-3173-3p				-0.01	-0.02	N/A
NEURL	ENST00000369780.4	neuralized homolog (Drosophila) 	164	1	1	0	0	0	hsa-miR-3173-3p				-0.01	-0.12	N/A
MTUS2	ENST00000431530.3	microtubule associated tumor suppressor candidate 2 	17	1	0	1	0	1	hsa-miR-3173-3p				-0.01	-0.03	N/A
C20orf112	ENST00000359676.5	chromosome 20 open reading frame 112 	148	1	0	1	0	1	hsa-miR-3173-3p				-0.01	-0.02	N/A
EIF2S2	ENST00000374980.2	eukaryotic translation initiation factor 2, subunit 2 beta, 38kDa 	575	1	0	1	0	0	hsa-miR-3173-3p				-0.01	-0.05	N/A
NDUFA10	ENST00000252711.2	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 10, 42kDa 	2249	6	0	6	0	2	hsa-miR-6891-5p				-0.01	-0.90	N/A
CHRNA4	ENST00000370263.4	cholinergic receptor, nicotinic, alpha 4 (neuronal) 	5	1	0	1	0	1	hsa-miR-3173-3p				-0.01	-0.03	N/A
LONP2	ENST00000285737.4	lon peptidase 2, peroxisomal 	1004	2	0	2	0	0	hsa-miR-6891-5p				-0.01	-0.13	N/A
GID4	ENST00000268719.4	GID complex subunit 4 	79	1	0	1	0	0	hsa-miR-3173-3p				-0.01	-0.13	N/A
ATAD2B	ENST00000238789.5	ATPase family, AAA domain containing 2B 	11	1	0	1	0	1	hsa-miR-3173-3p				-0.01	-0.02	N/A
EPPK1	ENST00000525985.1	epiplakin 1 	235	1	1	0	0	1	hsa-miR-3173-3p				-0.01	-0.07	N/A
TMEM120B	ENST00000449592.2	transmembrane protein 120B 	60	1	0	1	0	6	hsa-miR-6891-5p				-0.01	-0.09	N/A
PRKRIP1	ENST00000496391.1	PRKR interacting protein 1 (IL11 inducible) 	656	1	0	1	0	0	hsa-miR-3173-3p				-0.01	-0.02	N/A
VPS13D	ENST00000358136.3	vacuolar protein sorting 13 homolog D (S. cerevisiae) 	290	2	0	1	1	1	hsa-miR-3173-3p				-0.01	-0.04	N/A
C6orf120	ENST00000332290.2	chromosome 6 open reading frame 120 	1415	1	0	0	1	0	hsa-miR-3173-3p				-0.01	-0.06	N/A
PTGS1	ENST00000362012.2	prostaglandin-endoperoxide synthase 1 (prostaglandin G/H synthase and cyclooxygenase) 	399	2	0	0	2	2	hsa-miR-3173-3p				-0.01	-0.11	N/A
MCM3AP	ENST00000397708.1	minichromosome maintenance complex component 3 associated protein 	240	1	1	0	0	1	hsa-miR-6891-5p				-0.01	-0.19	N/A
HERPUD2	ENST00000396081.1	HERPUD family member 2 	30	1	1	0	0	0	hsa-miR-3173-3p				-0.01	-0.13	N/A
AGFG2	ENST00000262935.4	ArfGAP with FG repeats 2 	3985	1	0	1	0	2	hsa-miR-3173-3p				-0.01	-0.14	N/A
DPY19L1	ENST00000310974.4	dpy-19-like 1 (C. elegans) 	80	1	0	1	0	1	hsa-miR-6891-5p				-0.01	-0.22	N/A
LGALSL	ENST00000409537.2	lectin, galactoside-binding-like 	334	1	0	0	1	0	hsa-miR-3173-3p				-0.01	-0.13	N/A
MORC2	ENST00000397641.3	MORC family CW-type zinc finger 2 	216	1	0	0	1	0	hsa-miR-3173-3p				-0.01	-0.02	N/A
ANKRD17	ENST00000358602.4	ankyrin repeat domain 17 	1334	1	0	0	1	2	hsa-miR-3173-3p				-0.01	-0.15	N/A
CRISPLD1	ENST00000262207.4	cysteine-rich secretory protein LCCL domain containing 1 	358	1	0	0	1	1	hsa-miR-3173-3p				-0.01	-0.16	N/A
PTDSS1	ENST00000517309.1	phosphatidylserine synthase 1 	91	1	0	0	1	1	hsa-miR-3173-3p				-0.01	-0.13	N/A
NECAB3	ENST00000246190.6	N-terminal EF-hand calcium binding protein 3 	154	1	0	0	1	0	hsa-miR-3173-3p				-0.01	-0.14	N/A
AIDA	ENST00000340020.6	axin interactor, dorsalization associated 	48	1	0	0	1	2	hsa-miR-3173-3p				-0.01	-0.05	N/A
BACE1	ENST00000313005.6	beta-site APP-cleaving enzyme 1 	486	1	0	0	1	2	hsa-miR-3173-3p				-0.01	-0.02	N/A
AXL	ENST00000301178.4	AXL receptor tyrosine kinase 	976	1	0	1	0	1	hsa-miR-3173-3p				-0.01	-0.03	N/A
IBA57	ENST00000366711.3	IBA57, iron-sulfur cluster assembly homolog (S. cerevisiae) 	66	2	0	1	1	1	hsa-miR-3173-3p				-0.01	-0.07	N/A
SDHA	ENST00000264932.6	succinate dehydrogenase complex, subunit A, flavoprotein (Fp) 	25	2	0	2	0	0	hsa-miR-6891-5p				-0.01	-0.28	N/A
HCFC2	ENST00000229330.4	host cell factor C2 	46	1	0	1	0	1	hsa-miR-3173-3p				-0.01	-0.09	N/A
NEDD4L	ENST00000256832.7	neural precursor cell expressed, developmentally down-regulated 4-like, E3 ubiquitin protein ligase 	617	1	1	0	0	1	hsa-miR-3173-3p				-0.01	-0.04	N/A
ZNF780B	ENST00000434248.1	zinc finger protein 780B 	77	1	0	1	0	5	hsa-miR-3173-3p				-0.01	-0.04	N/A
PHF14	ENST00000403050.3	PHD finger protein 14 	112	1	0	0	1	0	hsa-miR-3173-3p				-0.01	-0.06	N/A
IGFBPL1	ENST00000377694.1	insulin-like growth factor binding protein-like 1 	13	1	0	1	0	1	hsa-miR-6891-5p				-0.01	-0.04	N/A
APOA1	ENST00000375320.1	apolipoprotein A-I 	1201	2	0	2	0	0	hsa-miR-3173-3p				-0.01	-0.34	N/A
TMSB15B	ENST00000540220.1	thymosin beta 15B 	211	1	1	0	0	0	hsa-miR-3173-3p				-0.01	-0.58	N/A
ARHGAP26	ENST00000378004.3	Rho GTPase activating protein 26 	131	1	0	1	0	0	hsa-miR-3173-3p				-0.01	-0.02	N/A
ATP2C1	ENST00000505330.1	ATPase, Ca++ transporting, type 2C, member 1 	771	1	0	0	1	0	hsa-miR-3173-3p				-0.01	-0.06	N/A
SERPINA4	ENST00000555095.1	serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 4 	203	2	1	0	1	2	hsa-miR-3173-3p				-0.01	-0.27	N/A
ZNF141	ENST00000240499.7	zinc finger protein 141 	19	1	1	0	0	1	hsa-miR-6891-5p				-0.01	-0.07	N/A
UBD	ENST00000377050.4	ubiquitin D 	112	1	0	0	1	3	hsa-miR-3173-3p				-0.01	-0.33	N/A
KLHL23	ENST00000392647.2	kelch-like family member 23 	791	1	0	1	0	2	hsa-miR-3173-3p				-0.01	-0.07	N/A
RRP8	ENST00000254605.6	ribosomal RNA processing 8, methyltransferase, homolog (yeast) 	423	3	0	2	1	1	hsa-miR-6891-5p				-0.01	-0.20	N/A
CCDC77	ENST00000239830.4	coiled-coil domain containing 77 	8	1	1	0	0	1	hsa-miR-3173-3p				-0.01	-0.06	N/A
GAPVD1	ENST00000470056.1	GTPase activating protein and VPS9 domains 1 	1805	1	0	0	1	0	hsa-miR-3173-3p				-0.01	-0.03	N/A
PTPLAD2	ENST00000495827.2	protein tyrosine phosphatase-like A domain containing 2 	17	1	0	0	1	4	hsa-miR-6891-5p				-0.01	-0.04	N/A
ERCC6L2	ENST00000407474.3	excision repair cross-complementing rodent repair deficiency, complementation group 6-like 2 	118	1	0	1	0	1	hsa-miR-3173-3p				-0.01	-0.18	N/A
TFAP2B	ENST00000393655.3	transcription factor AP-2 beta (activating enhancer binding protein 2 beta) 	23	1	0	1	0	3	hsa-miR-6891-5p				-0.01	-0.05	N/A
CBX6	ENST00000407418.3	chromobox homolog 6 	215	1	0	1	0	0	hsa-miR-3173-3p				-0.01	-0.02	N/A
