Target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
COPS2	ENST00000388901.5	COP9 signalosome subunit 2 	11120	1	0	1	0	0	hsa-miR-1185-5p	0.0001	0.0009	0.0037	0	-0.19	N/A
ALG14	ENST00000370205.5	ALG14, UDP-N-acetylglucosaminyltransferase subunit 	572	1	0	0	1	1	hsa-miR-1185-5p	0.0001	0.0010	0.0063	0	-0.16	N/A
PHKG2	ENST00000563588.1	phosphorylase kinase, gamma 2 (testis) 	283	1	0	0	1	0	hsa-miR-1185-5p	0.0002	0.0017	0.0114	0	-0.03	N/A
DSN1	ENST00000426836.1	DSN1, MIS12 kinetochore complex component 	350	1	1	0	0	0	hsa-miR-1185-5p	0.0008	0.0059	0.0401	0	-0.30	N/A
PLRG1	ENST00000499023.2	pleiotropic regulator 1 	457	1	0	1	0	1	hsa-miR-1185-5p	0.0004	0.0029	0.0200	0	-0.08	N/A
TMEM199	ENST00000292114.3	transmembrane protein 199 	739	1	0	1	0	0	hsa-miR-1185-5p	0.0001	0.0005	0.0029	0	-0.12	N/A
GNB2L1	ENST00000514455.1	guanine nucleotide binding protein (G protein), beta polypeptide 2-like 1 	1980	1	0	0	1	0	hsa-miR-1185-5p	0.0001	0.0004	0.0023	0	-0.22	N/A
ABI2	ENST00000295851.5	abl-interactor 2 	877	2	0	0	2	2	hsa-miR-1185-5p	0.0002	0.0013	0.0067	0	-0.22	N/A
PRMT6	ENST00000370078.1	protein arginine methyltransferase 6 	270	1	0	0	1	0	hsa-miR-1185-5p	0.0043	0.0312	0.2056	0	-0.23	N/A
AGBL5	ENST00000323064.8	ATP/GTP binding protein-like 5 	354	1	0	0	1	2	hsa-miR-1185-5p	0.0010	0.0075	0.0530	0	-0.21	N/A
ADAT2	ENST00000606514.1	adenosine deaminase, tRNA-specific 2 	303	1*	0	0	0	1	hsa-miR-1185-5p	0.0010	0.0074	0.0521	0	-0.01	N/A
ZNF507	ENST00000311921.4	zinc finger protein 507 	378	1	0	0	1	0	hsa-miR-1185-5p	0.0018	0.0129	0.0818	0	-0.01	N/A
GSR	ENST00000221130.5	glutathione reductase 	858	1	0	0	1	0	hsa-miR-1185-5p	0.0001	0.0008	0.0053	0	-0.11	N/A
PLEKHB2	ENST00000438882.2	pleckstrin homology domain containing, family B (evectins) member 2 	1358	1	0	0	1	0	hsa-miR-1185-5p	0.0002	0.0016	0.0114	0	-0.11	N/A
ANKRD32	ENST00000265140.5	ankyrin repeat domain 32 	2982	1	1	0	0	1	hsa-miR-1185-5p	0.0018	0.0127	0.0840	0	-0.21	N/A
ATG2B	ENST00000359933.4	autophagy related 2B 	146	1	0	0	1	0	hsa-miR-1185-5p	0.0044	0.0323	0.2290	0	-0.03	N/A
C3	ENST00000245907.6	complement component 3 	932	2	0	0	2	2	hsa-miR-1185-5p	0.0003	0.0023	0.0146	0	-0.07	N/A
CDK12	ENST00000447079.4	cyclin-dependent kinase 12 	748	1	0	0	1	0	hsa-miR-1185-5p	0.0044	0.0324	0.2208	0	-0.12	N/A
USP15	ENST00000353364.3	ubiquitin specific peptidase 15 	286	1	1	0	0	1	hsa-miR-1185-5p	0.0006	0.0045	0.0306	0	-0.12	N/A
CCNG2	ENST00000316355.5	cyclin G2 	1056	1	1	0	0	0	hsa-miR-1185-5p	0.0021	0.0151	0.1015	0	-0.08	N/A
POLR3B	ENST00000228347.4	polymerase (RNA) III (DNA directed) polypeptide B 	96	1	0	1	0	0	hsa-miR-1185-5p	0.0003	0.0019	0.0121	0	-0.02	N/A
GAGE1	ENST00000381700.6	G antigen 1 	5	2	1	0	1	1	hsa-miR-1185-5p	0.0000	0.0003	0.0016	0	-0.61	N/A
PFAS	ENST00000314666.6	phosphoribosylformylglycinamidine synthase 	901	1	0	1	0	0	hsa-miR-1185-5p	0.0020	0.0143	0.0934	0	-0.03	N/A
APP	ENST00000346798.3	amyloid beta (A4) precursor protein 	4570	1	0	0	1	0	hsa-miR-1185-5p	0.0000	0.0003	0.0018	0	-0.09	N/A
NUDT21	ENST00000300291.5	nudix (nucleoside diphosphate linked moiety X)-type motif 21 	629	1	0	0	1	0	hsa-miR-1185-5p	0.0003	0.0023	0.0165	0	-0.12	N/A
HSBP1	ENST00000433866.2	heat shock factor binding protein 1 	3000	1	0	0	1	0	hsa-miR-1185-5p	0.0000	0.0003	0.0020	0	-0.16	N/A
HDAC2	ENST00000519065.1	histone deacetylase 2 	1701	1	0	1	0	3	hsa-miR-1185-5p	0.0003	0.0025	0.0142	0	-0.09	N/A
PSD4	ENST00000441564.3	pleckstrin and Sec7 domain containing 4 	72	1	0	0	1	1	hsa-miR-1185-5p	0.0009	0.0066	0.0459	0	-0.01	N/A
FAM188A	ENST00000378036.1	family with sequence similarity 188, member A 	326	1	0	1	0	0	hsa-miR-1185-5p	0.0003	0.0019	0.0116	0	-0.24	N/A
AGPS	ENST00000264167.4	alkylglycerone phosphate synthase 	1610	1	0	0	1	0	hsa-miR-1185-5p	0.0006	0.0041	0.0290	0	-0.11	N/A
DHX40	ENST00000251241.4	DEAH (Asp-Glu-Ala-His) box polypeptide 40 	538	1	1	0	0	1	hsa-miR-1185-5p	0.0043	0.0311	0.1963	0	-0.13	N/A
VAPA	ENST00000400000.2	VAMP (vesicle-associated membrane protein)-associated protein A, 33kDa 	2926	1	0	1	0	0	hsa-miR-1185-5p	0.0001	0.0008	0.0047	0	-0.11	N/A
INF2	ENST00000392634.4	inverted formin, FH2 and WH2 domain containing 	484	1	0	0	1	0	hsa-miR-1185-5p	0.0017	0.0123	0.0860	0	-0.01	N/A
CYSLTR1	ENST00000373304.3	cysteinyl leukotriene receptor 1 	5	2	0	0	2	0	hsa-miR-1185-5p	0.0002	0.0016	0.0113	0	-0.59	N/A
PPTC7	ENST00000354300.3	PTC7 protein phosphatase homolog (S. cerevisiae) 	817	1	1	0	0	0	hsa-miR-1185-5p	0.0006	0.0040	0.0259	0	-0.17	N/A
USP24	ENST00000294383.6	ubiquitin specific peptidase 24 	306	1	0	0	1	0	hsa-miR-1185-5p	0.0032	0.0237	0.1672	0	-0.02	N/A
AQP6	ENST00000315520.5	aquaporin 6, kidney specific 	5	1	0	0	1	3	hsa-miR-1185-5p	0.0010	0.0072	0.0507	0	-0.54	N/A
SERPINH1	ENST00000533603.1	serpin peptidase inhibitor, clade H (heat shock protein 47), member 1, (collagen binding protein 1) 	5956	1	1	0	0	0	hsa-miR-1185-5p	0.0041	0.0299	0.1853	0	-0.18	N/A
ZNF579	ENST00000325421.4	zinc finger protein 579 	1080	1	1	0	0	1	hsa-miR-1185-5p	0.0005	0.0038	0.0258	0	-0.22	N/A
REEP3	ENST00000373758.4	receptor accessory protein 3 	1095	1	0	0	1	0	hsa-miR-1185-5p	0.0010	0.0073	0.0512	0	-0.20	N/A
WDR73	ENST00000434634.2	WD repeat domain 73 	117	1	0	0	1	0	hsa-miR-1185-5p	0.0000	0.0002	0.0013	0	-0.15	N/A
TOR1AIP1	ENST00000606911.2	torsin A interacting protein 1 	3069	1	0	0	1	0	hsa-miR-1185-5p	0.0005	0.0034	0.0243	0	-0.20	N/A
SURF2	ENST00000371964.4	surfeit 2 	290	1	0	1	0	0	hsa-miR-1185-5p	0.0001	0.0008	0.0041	0	-0.14	N/A
EXT1	ENST00000378204.2	exostosin glycosyltransferase 1 	694	1	0	1	0	0	hsa-miR-1185-5p	0.0003	0.0020	0.0129	0	-0.11	N/A
LUC7L	ENST00000337351.4	LUC7-like (S. cerevisiae) 	898	1	0	0	1	0	hsa-miR-1185-5p	0.0001	0.0004	0.0023	0	-0.11	N/A
HTT	ENST00000355072.5	huntingtin 	731	1	0	0	1	0	hsa-miR-1185-5p	0.0093	0.0673	0.4462	0	-0.04	N/A
PFKM	ENST00000312352.7	phosphofructokinase, muscle 	7010	2	0	0	2	1	hsa-miR-1185-5p	0.0004	0.0026	0.0181	0	-0.32	N/A
RPS23	ENST00000296674.8	ribosomal protein S23 	832	1	0	0	1	0	hsa-miR-1185-5p	0.0013	0.0094	0.0646	0	-0.14	N/A
ATP1A2	ENST00000361216.3	ATPase, Na+/K+ transporting, alpha 2 polypeptide 	5	3	0	0	3	0	hsa-miR-1185-5p	0.0055	0.0401	0.2824	0	-0.47	N/A
DYRK4	ENST00000545342.1	dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 4 	482	1	0	0	1	0	hsa-miR-1185-5p	0.0000	0.0002	0.0012	0	-0.26	N/A
OR2A4	ENST00000315453.2	olfactory receptor, family 2, subfamily A, member 4 	5	1	1	0	0	0	hsa-miR-1185-5p	0.0015	0.0107	0.0726	0	-0.42	N/A
GABRB1	ENST00000295454.3	gamma-aminobutyric acid (GABA) A receptor, beta 1 	5	3	0	1	2	0	hsa-miR-1185-5p	0.0012	0.0085	0.0607	0	-0.41	N/A
BCL2L2	ENST00000250405.5	BCL2-like 2 	1380	1	0	0	1	0	hsa-miR-1185-5p	0.0008	0.0061	0.0436	0	-0.09	N/A
ECE2	ENST00000324557.4	endothelin converting enzyme 2 	1271	1	0	0	1	0	hsa-miR-1185-5p	0.0015	0.0107	0.0762	0	-0.18	N/A
ELOVL6	ENST00000394607.3	ELOVL fatty acid elongase 6 	901	1	0	0	1	0	hsa-miR-1185-5p	0.0014	0.0102	0.0715	0	-0.14	N/A
CDH18	ENST00000382275.1	cadherin 18, type 2 	5	2	1	1	0	0	hsa-miR-1185-5p	0.0010	0.0069	0.0471	0	-0.38	N/A
ASCC1	ENST00000342444.4	activating signal cointegrator 1 complex subunit 1 	293	1	0	1	0	0	hsa-miR-1185-5p	0.0016	0.0120	0.0827	0	-0.02	N/A
PLN	ENST00000357525.5	phospholamban 	5	1	1	0	0	0	hsa-miR-1185-5p	0.0022	0.0160	0.1116	0	-0.37	N/A
NDUFC2-KCTD14	ENST00000528251.1	NDUFC2-KCTD14 readthrough 	5	2	0	0	2	0	hsa-miR-1185-5p	0.0000	0.0002	0.0010	0	-0.41	N/A
BAG2	ENST00000370693.5	BCL2-associated athanogene 2 	2237	1	1	0	0	1	hsa-miR-1185-5p	0.0001	0.0005	0.0022	0	-0.26	N/A
GRK5	ENST00000392870.2	G protein-coupled receptor kinase 5 	337	2	0	2	0	0	hsa-miR-1185-5p	0.0009	0.0067	0.0459	0	-0.04	N/A
FAM160B2	ENST00000289921.7	family with sequence similarity 160, member B2 	803	1	0	0	1	0	hsa-miR-1185-5p	0.0018	0.0132	0.0940	0	-0.05	N/A
CDC6	ENST00000209728.4	cell division cycle 6 	772	1	0	1	0	0	hsa-miR-1185-5p	0.0005	0.0033	0.0160	0	-0.02	N/A
TGFBI	ENST00000442011.2	transforming growth factor, beta-induced, 68kDa 	6307	1	1	0	0	0	hsa-miR-1185-5p	0.0003	0.0024	0.0157	0	-0.23	N/A
CMBL	ENST00000296658.3	carboxymethylenebutenolidase homolog (Pseudomonas) 	2602	1	0	0	1	0	hsa-miR-1185-5p	0.0004	0.0027	0.0193	0	-0.10	N/A
MAGEB10	ENST00000356790.2	melanoma antigen family B, 10 	5	1	1	0	0	1	hsa-miR-1185-5p	0.0008	0.0060	0.0423	0	-0.35	N/A
SMIM4	ENST00000477703.1	small integral membrane protein 4 	2669	1	1	0	0	0	hsa-miR-1185-5p	0.0000	0.0001	0.0007	0	-0.37	N/A
ZFP62	ENST00000512132.1	ZFP62 zinc finger protein 	170	1	0	1	0	1	hsa-miR-1185-5p	0.0002	0.0013	0.0079	0	-0.03	N/A
HNRNPA0	ENST00000314940.4	heterogeneous nuclear ribonucleoprotein A0 	22668	1	0	1	0	0	hsa-miR-1185-5p	0.0001	0.0005	0.0030	0	-0.15	N/A
FHL5	ENST00000541107.1	four and a half LIM domains 5 	5	1	0	1	0	1	hsa-miR-1185-5p	0.0001	0.0006	0.0027	0	-0.35	N/A
KARS	ENST00000568378.1	lysyl-tRNA synthetase 	2738	1	0	0	1	1	hsa-miR-1185-5p	0.0000	0.0003	0.0016	0	-0.18	N/A
CTSO	ENST00000433477.3	cathepsin O 	5	1	0	0	1	1	hsa-miR-1185-5p	0.0018	0.0131	0.0934	0	-0.31	N/A
PDE9A	ENST00000335512.4	phosphodiesterase 9A 	1551	1	0	0	1	0	hsa-miR-1185-5p	0.0006	0.0046	0.0332	0	-0.19	N/A
P2RY10	ENST00000171757.2	purinergic receptor P2Y, G-protein coupled, 10 	5	1	0	0	1	0	hsa-miR-1185-5p	0.0066	0.0467	0.2751	0	-0.25	N/A
PLXNA3	ENST00000369682.3	plexin A3 	2992	1	0	0	1	2	hsa-miR-1185-5p	0.0061	0.0442	0.3008	0	-0.04	N/A
CCS	ENST00000533244.1	copper chaperone for superoxide dismutase 	2980	1	0	0	1	2	hsa-miR-1185-5p	0.0001	0.0004	0.0020	0	-0.21	N/A
VEZT	ENST00000436874.1	vezatin, adherens junctions transmembrane protein 	1054	1	0	0	1	0	hsa-miR-1185-5p	0.0003	0.0024	0.0170	0	-0.09	N/A
WISP1	ENST00000517423.1	WNT1 inducible signaling pathway protein 1 	5	1	0	0	1	1	hsa-miR-1185-5p	0.0001	0.0010	0.0074	0	-0.27	N/A
FPR1	ENST00000595042.1	formyl peptide receptor 1 	5	2	0	2	0	0	hsa-miR-1185-5p	0.0002	0.0016	0.0091	0	-0.25	N/A
BTG2	ENST00000290551.4	BTG family, member 2 	758	1	0	0	1	0	hsa-miR-1185-5p	0.0004	0.0031	0.0230	0	-0.19	N/A
BCL9L	ENST00000334801.3	B-cell CLL/lymphoma 9-like 	91	1	0	0	1	0	hsa-miR-1185-5p	0.0021	0.0153	0.1093	0	-0.01	N/A
MOBP	ENST00000420739.1	myelin-associated oligodendrocyte basic protein 	5	2	1	0	1	0	hsa-miR-1185-5p	0.0003	0.0024	0.0163	0	-0.26	N/A
YIPF4	ENST00000238831.4	Yip1 domain family, member 4 	3482	1	0	0	1	0	hsa-miR-1185-5p	0.0019	0.0136	0.0941	0	-0.04	N/A
MED16	ENST00000269814.4	mediator complex subunit 16 	3677	1	0	1	0	4	hsa-miR-1185-5p	0.0021	0.0152	0.1062	0	-0.08	N/A
POTED	ENST00000299443.5	POTE ankyrin domain family, member D 	5	1	0	0	1	3	hsa-miR-1185-5p	0.0000	0.0003	0.0017	0	-0.25	N/A
IBSP	ENST00000226284.5	integrin-binding sialoprotein 	5	1	0	0	1	0	hsa-miR-1185-5p	0.0089	0.0624	0.3298	0	-0.27	N/A
COLEC10	ENST00000332843.2	collectin sub-family member 10 (C-type lectin) 	5	1	1	0	0	0	hsa-miR-1185-5p	0.0027	0.0196	0.1283	0	-0.24	N/A
PCDH11X	ENST00000504220.2	protocadherin 11 X-linked 	5	2	0	1	1	0	hsa-miR-1185-5p	0.0033	0.0240	0.1589	0	-0.23	N/A
LRRN4	ENST00000378858.4	leucine rich repeat neuronal 4 	5	1	0	0	1	0	hsa-miR-1185-5p	0.0003	0.0023	0.0166	0	-0.20	N/A
PRPF4	ENST00000374199.4	pre-mRNA processing factor 4 	2735	1	1	0	0	1	hsa-miR-1185-5p	0.0069	0.0499	0.3259	0	-0.17	N/A
FCRL2	ENST00000361516.3	Fc receptor-like 2 	5	1	0	0	1	1	hsa-miR-1185-5p	0.0009	0.0066	0.0472	0	-0.24	N/A
ADORA3	ENST00000369716.4	adenosine A3 receptor 	5	1	0	1	0	0	hsa-miR-1185-5p	0.0009	0.0067	0.0472	0	-0.24	N/A
BCAS3	ENST00000589222.1	breast carcinoma amplified sequence 3 	339	1	0	1	0	0	hsa-miR-1185-5p	0.0004	0.0026	0.0177	0	-0.02	N/A
ZBTB38	ENST00000514251.1	zinc finger and BTB domain containing 38 	1270	1	0	1	0	0	hsa-miR-1185-5p	0.0015	0.0107	0.0745	0	-0.09	N/A
TRDMT1	ENST00000377799.3	tRNA aspartic acid methyltransferase 1 	248	1	0	0	1	0	hsa-miR-1185-5p	0.0029	0.0213	0.1376	0	-0.01	N/A
AKR7A2	ENST00000235835.3	aldo-keto reductase family 7, member A2 (aflatoxin aldehyde reductase) 	1134	1	0	0	1	2	hsa-miR-1185-5p	0.0001	0.0009	0.0054	0	-0.08	N/A
MGAT4C	ENST00000604798.1	mannosyl (alpha-1,3-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase, isozyme C (putative) 	5	1	0	1	0	1	hsa-miR-1185-5p	0.0041	0.0299	0.2001	0	-0.21	N/A
SOSTDC1	ENST00000307068.4	sclerostin domain containing 1 	5	1	0	0	1	0	hsa-miR-1185-5p	0.0035	0.0257	0.1693	0	-0.21	N/A
RNF213	ENST00000582970.1	ring finger protein 213 	630	1	0	0	1	0	hsa-miR-1185-5p	0.0074	0.0543	0.3819	0	-0.05	N/A
RETSAT	ENST00000295802.4	retinol saturase (all-trans-retinol 13,14-reductase) 	2045	1	0	0	1	0	hsa-miR-1185-5p	0.0001	0.0006	0.0041	0	-0.07	N/A
DHFR	ENST00000511032.1	dihydrofolate reductase 	5	1	0	0	1	0	hsa-miR-1185-5p	0.0000	0.0001	0.0005	0	-0.21	N/A
DHX30	ENST00000446256.2	DEAH (Asp-Glu-Ala-His) box helicase 30 	252	1	0	0	1	0	hsa-miR-1185-5p	0.0025	0.0182	0.1278	0	-0.13	N/A
CENPH	ENST00000283006.2	centromere protein H 	1267	1	0	0	1	0	hsa-miR-1185-5p	0.0002	0.0015	0.0107	0	-0.22	N/A
GRIN2A	ENST00000562109.1	glutamate receptor, ionotropic, N-methyl D-aspartate 2A 	5	3	0	2	1	0	hsa-miR-1185-5p	0.0022	0.0164	0.1128	0	-0.19	N/A
PANK2	ENST00000497424.1	pantothenate kinase 2 	1244	1	0	0	1	1	hsa-miR-1185-5p	0.0032	0.0231	0.1488	0	-0.11	N/A
CRP	ENST00000255030.5	C-reactive protein, pentraxin-related 	5	2	1	0	1	0	hsa-miR-1185-5p	0.0009	0.0062	0.0435	0	-0.23	N/A
BTN3A2	ENST00000396948.1	butyrophilin, subfamily 3, member A2 	5	1	0	0	1	1	hsa-miR-1185-5p	0.0001	0.0006	0.0042	0	-0.23	N/A
TRDN	ENST00000398178.3	triadin 	5	1	1	0	0	0	hsa-miR-1185-5p	0.0008	0.0062	0.0428	0	-0.24	N/A
GPR65	ENST00000267549.3	G protein-coupled receptor 65 	5	1	0	0	1	0	hsa-miR-1185-5p	0.0005	0.0035	0.0253	0	-0.21	N/A
HSPB3	ENST00000302005.1	heat shock 27kDa protein 3 	5	1	0	1	0	1	hsa-miR-1185-5p	0.0000	0.0002	0.0009	0	-0.20	N/A
TRAT1	ENST00000295756.6	T cell receptor associated transmembrane adaptor 1 	5	2	0	1	1	1	hsa-miR-1185-5p	0.0008	0.0057	0.0403	0	-0.23	N/A
SMIM17	ENST00000598409.1	small integral membrane protein 17 	5	1	0	1	0	0	hsa-miR-1185-5p	0.0002	0.0013	0.0092	0	-0.21	N/A
BTLA	ENST00000334529.5	B and T lymphocyte associated 	5	1	0	1	0	2	hsa-miR-1185-5p	0.0024	0.0177	0.1166	0	-0.21	N/A
FBXL3	ENST00000355619.5	F-box and leucine-rich repeat protein 3 	842	1	1	0	0	0	hsa-miR-1185-5p	0.0003	0.0025	0.0172	0	-0.22	N/A
SCAF8	ENST00000367178.3	SR-related CTD-associated factor 8 	1917	1	1	0	0	0	hsa-miR-1185-5p	0.0014	0.0102	0.0719	0	-0.34	N/A
CLEC14A	ENST00000342213.2	C-type lectin domain family 14, member A 	5	1	0	0	1	0	hsa-miR-1185-5p	0.0002	0.0012	0.0088	0	-0.13	N/A
ASAH2B	ENST00000374007.1	N-acylsphingosine amidohydrolase (non-lysosomal ceramidase) 2B 	5	1	0	1	0	0	hsa-miR-1185-5p	0.0032	0.0232	0.1642	0	-0.15	N/A
TMEM37	ENST00000306406.4	transmembrane protein 37 	2076	1	0	0	1	0	hsa-miR-1185-5p	0.0011	0.0080	0.0574	0	-0.07	N/A
TRAF1	ENST00000373887.3	TNF receptor-associated factor 1 	5	2	0	0	2	1	hsa-miR-1185-5p	0.0016	0.0115	0.0817	0	-0.18	N/A
KCNJ13	ENST00000409779.1	potassium inwardly-rectifying channel, subfamily J, member 13 	5	1	0	1	0	0	hsa-miR-1185-5p	0.0000	0.0002	0.0011	0	-0.17	N/A
C2orf72	ENST00000373640.4	chromosome 2 open reading frame 72 	3885	1	0	0	1	1	hsa-miR-1185-5p	0.0000	0.0002	0.0010	0	-0.19	N/A
LDLRAD1	ENST00000371362.3	low density lipoprotein receptor class A domain containing 1 	5	1	0	0	1	0	hsa-miR-1185-5p	0.0000	0.0001	0.0008	0	-0.14	N/A
ACKR4	ENST00000249887.2	atypical chemokine receptor 4 	5	1	0	0	1	0	hsa-miR-1185-5p	0.0006	0.0045	0.0322	0	-0.17	N/A
AVPI1	ENST00000370626.3	arginine vasopressin-induced 1 	4404	1	0	0	1	0	hsa-miR-1185-5p	0.0007	0.0048	0.0344	0	-0.15	N/A
BSND	ENST00000371265.4	Bartter syndrome, infantile, with sensorineural deafness (Barttin) 	5	3	0	1	2	2	hsa-miR-1185-5p	0.0010	0.0073	0.0517	0	-0.17	N/A
ZNF786	ENST00000316286.9	zinc finger protein 786 	203	1	0	1	0	0	hsa-miR-1185-5p	0.0008	0.0062	0.0430	0	-0.02	N/A
NAALAD2	ENST00000534061.1	N-acetylated alpha-linked acidic dipeptidase 2 	5	1	0	0	1	0	hsa-miR-1185-5p	0.0020	0.0147	0.1022	0	-0.18	N/A
DCC	ENST00000442544.2	deleted in colorectal carcinoma 	5	1	0	0	1	1	hsa-miR-1185-5p	0.0033	0.0241	0.1701	0	-0.18	N/A
PPIL4	ENST00000340881.2	peptidylprolyl isomerase (cyclophilin)-like 4 	1565	1	0	1	0	1	hsa-miR-1185-5p	0.0001	0.0004	0.0018	0	-0.15	N/A
MBD2	ENST00000256429.3	methyl-CpG binding domain protein 2 	823	1	0	0	1	0	hsa-miR-1185-5p	0.0007	0.0051	0.0362	0	-0.09	N/A
GSC2	ENST00000086933.2	goosecoid homeobox 2 	5	1	0	0	1	0	hsa-miR-1185-5p	0.0020	0.0146	0.1033	0	-0.17	N/A
ABCA6	ENST00000284425.2	ATP-binding cassette, sub-family A (ABC1), member 6 	7	1	1	0	0	1	hsa-miR-1185-5p	0.0012	0.0086	0.0604	0	-0.20	N/A
DKK3	ENST00000396505.2	dickkopf WNT signaling pathway inhibitor 3 	5725	2	0	1	1	1	hsa-miR-1185-5p	0.0000	0.0003	0.0014	0	-0.24	N/A
HMGCR	ENST00000287936.4	3-hydroxy-3-methylglutaryl-CoA reductase 	1385	1	0	0	1	0	hsa-miR-1185-5p	0.0013	0.0094	0.0667	0	-0.07	N/A
IL12RB2	ENST00000262345.1	interleukin 12 receptor, beta 2 	5	2	0	1	1	1	hsa-miR-1185-5p	0.0002	0.0018	0.0127	0	-0.14	N/A
KNCN	ENST00000481882.2	kinocilin 	5	1	0	0	1	0	hsa-miR-1185-5p	0.0003	0.0018	0.0134	0	-0.18	N/A
POLR2H	ENST00000456318.1	polymerase (RNA) II (DNA directed) polypeptide H 	3413	1	0	1	0	0	hsa-miR-1185-5p	0.0000	0.0002	0.0007	0	-0.24	N/A
NCKIPSD	ENST00000416649.2	NCK interacting protein with SH3 domain 	4158	1	0	1	0	3	hsa-miR-1185-5p	0.0008	0.0058	0.0419	0	-0.07	N/A
TGFBR2	ENST00000359013.4	transforming growth factor, beta receptor II (70/80kDa) 	2168	1	0	1	0	3	hsa-miR-1185-5p	0.0088	0.0631	0.3968	0	-0.16	N/A
RP11-210M15.2	ENST00000559008.1	Uncharacterized protein  	5	1	0	0	1	1	hsa-miR-1185-5p	0.0000	0.0002	0.0011	0	-0.14	N/A
HP1BP3	ENST00000312239.5	heterochromatin protein 1, binding protein 3 	1886	1	1	0	0	0	hsa-miR-1185-5p	0.0008	0.0058	0.0422	0	-0.26	N/A
F2	ENST00000311907.5	coagulation factor II (thrombin) 	3672	1	0	0	1	1	hsa-miR-1185-5p	0.0003	0.0024	0.0177	0	-0.20	N/A
STK16	ENST00000409638.3	serine/threonine kinase 16 	1416	1	0	0	1	0	hsa-miR-1185-5p	0.0006	0.0045	0.0330	0	-0.05	N/A
BMP10	ENST00000295379.1	bone morphogenetic protein 10 	5	2	2	0	0	0	hsa-miR-1185-5p	0.0013	0.0097	0.0682	0	-0.18	N/A
ABCB11	ENST00000263817.6	ATP-binding cassette, sub-family B (MDR/TAP), member 11 	5	1	0	0	1	1	hsa-miR-1185-5p	0.0020	0.0145	0.1041	0	-0.18	N/A
SPIC	ENST00000551346.1	Spi-C transcription factor (Spi-1/PU.1 related) 	5	1	0	0	1	1	hsa-miR-1185-5p	0.0009	0.0065	0.0460	0	-0.16	N/A
CLEC4C	ENST00000542353.1	C-type lectin domain family 4, member C 	5	1	1	0	0	0	hsa-miR-1185-5p	0.0004	0.0030	0.0210	0	-0.18	N/A
HBS1L	ENST00000367837.5	HBS1-like (S. cerevisiae) 	2367	1	0	0	1	0	hsa-miR-1185-5p	0.0010	0.0072	0.0507	0	-0.13	N/A
P2RX7	ENST00000328963.5	purinergic receptor P2X, ligand-gated ion channel, 7 	5	1	0	0	1	0	hsa-miR-1185-5p	0.0008	0.0059	0.0427	0	-0.16	N/A
KDM3A	ENST00000409556.1	lysine (K)-specific demethylase 3A 	2300	1	0	1	0	0	hsa-miR-1185-5p	0.0010	0.0073	0.0520	0	-0.13	N/A
GABRR2	ENST00000402938.3	gamma-aminobutyric acid (GABA) A receptor, rho 2 	5	1	0	1	0	0	hsa-miR-1185-5p	0.0001	0.0011	0.0075	0	-0.08	N/A
ATIC	ENST00000236959.9	5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase 	5791	2	1	0	1	1	hsa-miR-1185-5p	0.0011	0.0079	0.0555	0	-0.26	N/A
CTGF	ENST00000367976.3	connective tissue growth factor 	10083	1	0	0	1	0	hsa-miR-1185-5p	0.0000	0.0001	0.0004	0	-0.29	N/A
KIAA1468	ENST00000398130.2	KIAA1468 	756	1	0	0	1	0	hsa-miR-1185-5p	0.0055	0.0406	0.2827	0	-0.09	N/A
RGS18	ENST00000367460.3	regulator of G-protein signaling 18 	5	1	0	0	1	0	hsa-miR-1185-5p	0.0000	0.0001	0.0005	0	-0.10	N/A
CD226	ENST00000581982.1	CD226 molecule 	8	1	0	0	1	0	hsa-miR-1185-5p	0.0000	0.0001	0.0004	0	-0.16	N/A
CYTIP	ENST00000264192.3	cytohesin 1 interacting protein 	8	1	0	0	1	0	hsa-miR-1185-5p	0.0000	0.0001	0.0005	0	-0.17	N/A
PTBP1	ENST00000350092.4	polypyrimidine tract binding protein 1 	7007	1	0	1	0	0	hsa-miR-1185-5p	0.0113	0.0760	0.3377	0	-0.18	N/A
AKAP1	ENST00000337714.3	A kinase (PRKA) anchor protein 1 	843	2	0	1	1	0	hsa-miR-1185-5p	0.0005	0.0040	0.0284	0	-0.14	N/A
PARP2	ENST00000527915.1	poly (ADP-ribose) polymerase 2 	2959	2	0	1	1	1	hsa-miR-1185-5p	0.0000	0.0001	0.0006	0	-0.42	N/A
CSMD1	ENST00000400186.3	CUB and Sushi multiple domains 1 	5	1	0	0	1	0	hsa-miR-1185-5p	0.0082	0.0600	0.4128	0	-0.11	N/A
GOLGA6A	ENST00000290438.3	golgin A6 family, member A 	5	1	0	0	1	0	hsa-miR-1185-5p	0.0026	0.0193	0.1328	0	-0.10	N/A
UCP3	ENST00000314032.4	uncoupling protein 3 (mitochondrial, proton carrier) 	10	1	0	0	1	0	hsa-miR-1185-5p	0.0010	0.0076	0.0533	0	-0.20	N/A
