Target gene	Representative transcript	Gene name	3P-seq tags + 5	Total sites	8mer sites	7mer-m8 sites	7mer-A1 sites	6mer sites	Representative miRNA	Predicted occupancy (low miRNA)	Predicted occupancy (high miRNA)	Predicted occupancy (transfected miRNA)	Cumulative weighted context++ score	Total context++ score	Aggregate PCT
DR1	ENST00000370272.4	down-regulator of transcription 1, TBP-binding (negative cofactor 2) 	2994	1	1	0	0	2	hsa-miR-1273h-5p				0	-0.07	N/A
RAB4A	ENST00000366690.4	RAB4A, member RAS oncogene family 	850	3	2	1	0	0	hsa-miR-1273h-5p				0	-0.45	N/A
CA12	ENST00000178638.3	carbonic anhydrase XII 	42	1	0	1	0	4	hsa-miR-1273h-5p				0	-0.14	N/A
EMC1	ENST00000477853.1	ER membrane protein complex subunit 1 	5396	4	2	1	1	2	hsa-miR-1273h-5p				0	-0.28	N/A
TMEM134	ENST00000393877.3	transmembrane protein 134 	826	1	1	0	0	2	hsa-miR-1273h-5p				0	-0.18	N/A
BCKDK	ENST00000394950.3	branched chain ketoacid dehydrogenase kinase 	709	3	2	0	1	4	hsa-miR-1273h-5p				0	-0.47	N/A
CDNF	ENST00000378442.1	cerebral dopamine neurotrophic factor 	6	2	2	0	0	1	hsa-miR-1273h-5p				0	-0.64	N/A
CAND1	ENST00000545606.1	cullin-associated and neddylation-dissociated 1 	1568	2	2	0	0	3	hsa-miR-1273h-5p				0	-0.06	N/A
SMIM17	ENST00000598409.1	small integral membrane protein 17 	5	2	2	0	0	0	hsa-miR-1273h-5p				0	-0.53	N/A
TOR1AIP1	ENST00000606911.2	torsin A interacting protein 1 	3069	2	1	1	0	2	hsa-miR-1273h-5p				0	-0.22	N/A
SPINT1	ENST00000344051.4	serine peptidase inhibitor, Kunitz type 1 	1591	1	1	0	0	0	hsa-miR-6780a-5p				0	-0.33	N/A
TRPM7	ENST00000560955.1	transient receptor potential cation channel, subfamily M, member 7 	281	1	1	0	0	0	hsa-miR-1273h-5p				0	-0.03	N/A
COCH	ENST00000396618.3	cochlin 	630	1	0	0	1	0	hsa-miR-1273h-5p				0	-0.11	N/A
TM9SF2	ENST00000376387.4	transmembrane 9 superfamily member 2 	5046	3	1	2	0	0	hsa-miR-3689b-3p				0	-0.32	N/A
GTF2B	ENST00000370500.5	general transcription factor IIB 	1311	4	1	3	0	0	hsa-miR-1273h-5p				0	-0.65	N/A
FNDC3B	ENST00000336824.4	fibronectin type III domain containing 3B 	509	3	3	0	0	1	hsa-miR-1273h-5p				0	-0.09	N/A
PPP1R15A	ENST00000200453.5	protein phosphatase 1, regulatory subunit 15A 	2130	3	2	1	0	0	hsa-miR-1273h-5p				0	-0.26	N/A
ABCA5	ENST00000392676.3	ATP-binding cassette, sub-family A (ABC1), member 5 	159	2	1	1	0	1	hsa-miR-1273h-5p				0	-0.05	N/A
NCAPH2	ENST00000420993.2	non-SMC condensin II complex, subunit H2 	758	1	0	1	0	0	hsa-miR-1273h-5p				0	-0.02	N/A
ACTR10	ENST00000254286.4	actin-related protein 10 homolog (S. cerevisiae) 	2144	1	1	0	0	0	hsa-miR-6779-5p				0	-0.26	N/A
SCN9A	ENST00000409672.1	sodium channel, voltage-gated, type IX, alpha subunit 	240	1	1	0	0	0	hsa-miR-1273h-5p				0	-0.03	N/A
NCS1	ENST00000372398.3	neuronal calcium sensor 1 	1083	1	0	1	0	2	hsa-miR-6780a-5p				0	-0.06	N/A
RANGAP1	ENST00000405486.1	Ran GTPase activating protein 1 	2648	2	1	1	0	0	hsa-miR-1273h-5p				0	-0.21	N/A
CDK12	ENST00000447079.4	cyclin-dependent kinase 12 	748	1	0	1	0	1	hsa-miR-30b-3p				0	-0.05	N/A
TIMM10	ENST00000257245.4	translocase of inner mitochondrial membrane 10 homolog (yeast) 	2518	2*	0	1	0	0	hsa-miR-6780a-5p				0	-0.25	N/A
BFAR	ENST00000261658.2	bifunctional apoptosis regulator 	376	1	0	1	0	1	hsa-miR-6780a-5p				0	-0.10	N/A
OR2A4	ENST00000315453.2	olfactory receptor, family 2, subfamily A, member 4 	5	2	1	1	0	0	hsa-miR-1273h-5p				0	-0.46	N/A
CHST12	ENST00000258711.6	carbohydrate (chondroitin 4) sulfotransferase 12 	6204	2	1	0	1	0	hsa-miR-30b-3p				0	-0.25	N/A
EIF4E	ENST00000450253.2	eukaryotic translation initiation factor 4E 	876	3	3	0	0	5	hsa-miR-1273h-5p				0	-0.15	N/A
LAMC3	ENST00000361069.4	laminin, gamma 3 	17	2	0	2	0	1	hsa-miR-6779-5p				0	-0.11	N/A
ECE2	ENST00000324557.4	endothelin converting enzyme 2 	1271	1	0	1	0	0	hsa-miR-1273h-5p				0	-0.21	N/A
GPR34	ENST00000378142.4	G protein-coupled receptor 34 	5	3	2	1	0	0	hsa-miR-1273h-5p				0	-0.47	N/A
FCRL2	ENST00000361516.3	Fc receptor-like 2 	5	3	3	0	0	0	hsa-miR-1273h-5p				0	-0.46	N/A
BAIAP2L1	ENST00000005260.8	BAI1-associated protein 2-like 1 	1118	1	0	1	0	0	hsa-miR-6779-5p				0	-0.04	N/A
TNPO1	ENST00000337273.5	transportin 1 	2041	2	2	0	0	2	hsa-miR-1273h-5p				0	-0.07	N/A
TMEM246	ENST00000374847.1	transmembrane protein 246 	367	1	0	0	1	0	hsa-miR-6779-5p				0	-0.10	N/A
DNLZ	ENST00000371739.3	DNL-type zinc finger 	373	1	0	1	0	1	hsa-miR-6780a-5p				0	-0.06	N/A
NUCB1	ENST00000405315.4	nucleobindin 1 	851	3	1	2	0	1	hsa-miR-30b-3p				0	-0.24	N/A
PPIG	ENST00000260970.3	peptidylprolyl isomerase G (cyclophilin G) 	470	1	0	0	1	1	hsa-miR-3689b-3p				0	-0.13	N/A
MITF	ENST00000328528.6	microphthalmia-associated transcription factor 	593	1	0	0	1	0	hsa-miR-3689a-3p				0	-0.13	N/A
PFKM	ENST00000312352.7	phosphofructokinase, muscle 	7010	2	0	2	0	1	hsa-miR-6780a-5p				0	-0.27	N/A
DEFB105B	ENST00000335510.6	defensin, beta 105B 	5	1	1	0	0	0	hsa-miR-1273h-5p				0	-0.42	N/A
CSPG4	ENST00000308508.5	chondroitin sulfate proteoglycan 4 	817	1	0	1	0	0	hsa-miR-1273h-5p				0	-0.02	N/A
WIZ	ENST00000389282.4	widely interspaced zinc finger motifs 	1321	2	1	1	0	0	hsa-miR-1273h-5p				0	-0.22	N/A
FPR1	ENST00000595042.1	formyl peptide receptor 1 	5	5	1	3	1	3	hsa-miR-1273h-5p				0	-0.43	N/A
DEFB105A	ENST00000334773.6	defensin, beta 105A 	5	1	1	0	0	0	hsa-miR-1273h-5p				0	-0.43	N/A
BAG2	ENST00000370693.5	BCL2-associated athanogene 2 	2237	1	1	0	0	0	hsa-miR-1273h-5p				0	-0.15	N/A
ACOT2	ENST00000538782.1	acyl-CoA thioesterase 2 	5	8*	3	3	1	4	hsa-miR-6779-5p				0	-0.38	N/A
CCL24	ENST00000222902.2	chemokine (C-C motif) ligand 24 	5	1	1	0	0	0	hsa-miR-1273h-5p				0	-0.38	N/A
G6PC2	ENST00000421979.1	glucose-6-phosphatase, catalytic, 2 	5	2	0	2	0	0	hsa-miR-6779-5p				0	-0.40	N/A
SERPINA1	ENST00000440909.1	serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 1 	78170	1	0	1	0	0	hsa-miR-6780a-5p				0	-0.37	N/A
SNTN	ENST00000343837.3	sentan, cilia apical structure protein 	5	1	1	0	0	1	hsa-miR-1273h-5p				0	-0.38	N/A
CHST14	ENST00000306243.5	carbohydrate (N-acetylgalactosamine 4-0) sulfotransferase 14 	1143	1	1	0	0	0	hsa-miR-1273h-5p				0	-0.15	N/A
PSMD1	ENST00000308696.6	proteasome (prosome, macropain) 26S subunit, non-ATPase, 1 	1188	1	0	1	0	0	hsa-miR-1273h-5p				0	-0.16	N/A
C3orf17	ENST00000314400.5	chromosome 3 open reading frame 17 	460	1	0	0	1	1	hsa-miR-6779-5p				0	-0.04	N/A
DNAJC21	ENST00000382021.2	DnaJ (Hsp40) homolog, subfamily C, member 21 	528	1	0	0	1	0	hsa-miR-1273h-5p				0	-0.05	N/A
GFAP	ENST00000586793.1	glial fibrillary acidic protein 	5	1	1	0	0	0	hsa-miR-6779-5p				0	-0.38	N/A
MYCBP2	ENST00000544440.2	MYC binding protein 2, E3 ubiquitin protein ligase 	343	4	3	1	0	0	hsa-miR-1273h-5p				0	-0.11	N/A
CCS	ENST00000533244.1	copper chaperone for superoxide dismutase 	2980	2	1	1	0	0	hsa-miR-1273h-5p				0	-0.36	N/A
POFUT2	ENST00000349485.5	protein O-fucosyltransferase 2 	842	2	1	1	0	2	hsa-miR-1273h-5p				0	-0.13	N/A
TIMM13	ENST00000215570.3	translocase of inner mitochondrial membrane 13 homolog (yeast) 	5135	1	0	1	0	0	hsa-miR-30b-3p				0	-0.16	N/A
GPR65	ENST00000267549.3	G protein-coupled receptor 65 	5	4	1	2	1	0	hsa-miR-1273h-5p				0	-0.43	N/A
RCN2	ENST00000394885.3	reticulocalbin 2, EF-hand calcium binding domain 	4448	7	5	2	0	0	hsa-miR-1273h-5p				0	-1.10	N/A
ROMO1	ENST00000374072.1	reactive oxygen species modulator 1 	1945	1	0	1	0	0	hsa-miR-1273h-5p				0	-0.14	N/A
SPIC	ENST00000551346.1	Spi-C transcription factor (Spi-1/PU.1 related) 	5	4	1	1	2	1	hsa-miR-1273h-5p				0	-0.43	N/A
GRAP2	ENST00000344138.4	GRB2-related adaptor protein 2 	5	2	2	0	0	4	hsa-miR-1273h-5p				0	-0.39	N/A
RHD	ENST00000423810.2	Rh blood group, D antigen 	5	3	2	1	0	0	hsa-miR-1273h-5p				0	-0.42	N/A
CLEC12B	ENST00000338896.5	C-type lectin domain family 12, member B 	5	2	1	1	0	0	hsa-miR-1273h-5p				0	-0.39	N/A
HTRA1	ENST00000368984.3	HtrA serine peptidase 1 	1012	1	0	0	1	0	hsa-miR-1273h-5p				0	-0.04	N/A
CCNG1	ENST00000340828.2	cyclin G1 	1547	2	0	1	1	0	hsa-miR-1273h-5p				0	-0.25	N/A
ATP6V0A2	ENST00000330342.3	ATPase, H+ transporting, lysosomal V0 subunit a2 	376	1	1	0	0	0	hsa-miR-6779-5p				0	-0.05	N/A
ABHD16B	ENST00000369916.3	abhydrolase domain containing 16B 	5	2	0	2	0	0	hsa-miR-6780a-5p				0	-0.32	N/A
CAMK2N1	ENST00000375078.3	calcium/calmodulin-dependent protein kinase II inhibitor 1 	6631	1	0	0	1	2	hsa-miR-30b-3p				0	-0.17	N/A
CENPW	ENST00000368326.1	centromere protein W 	10103	1	1	0	0	0	hsa-miR-30b-3p				0	-0.53	N/A
NARS	ENST00000256854.5	asparaginyl-tRNA synthetase 	467	1	0	1	0	0	hsa-miR-6779-5p				0	-0.12	N/A
MAGEB10	ENST00000356790.2	melanoma antigen family B, 10 	5	3	0	1	2	1	hsa-miR-1273h-5p				0	-0.34	N/A
ARHGEF5	ENST00000056217.5	Rho guanine nucleotide exchange factor (GEF) 5 	200	1	1	0	0	0	hsa-miR-1273h-5p				0	-0.03	N/A
SRSF7	ENST00000313117.6	serine/arginine-rich splicing factor 7 	16077	4	3	1	0	0	hsa-miR-1273h-5p				0	-0.64	N/A
ANGPT4	ENST00000381922.3	angiopoietin 4 	5	2	1	1	0	2	hsa-miR-1273h-5p				0	-0.32	N/A
DHFR	ENST00000511032.1	dihydrofolate reductase 	5	2	1	0	1	0	hsa-miR-1273h-5p				0	-0.36	N/A
KRBA1	ENST00000255992.10	KRAB-A domain containing 1 	747	2	0	2	0	3	hsa-miR-1273h-5p				0	-0.14	N/A
RPS27L	ENST00000330964.5	ribosomal protein S27-like 	52872	2	1	1	0	0	hsa-miR-1273h-5p				0	-0.74	N/A
CD3D	ENST00000300692.4	CD3d molecule, delta (CD3-TCR complex) 	8	5	2	3	0	0	hsa-miR-1273h-5p				0	-0.64	N/A
QPCT	ENST00000338415.3	glutaminyl-peptide cyclotransferase 	463	1	1	0	0	0	hsa-miR-6780a-5p				0	-0.20	N/A
PQLC1	ENST00000590381.1	PQ loop repeat containing 1 	1060	1	0	1	0	1	hsa-miR-1273h-5p				0	-0.11	N/A
LILRA1	ENST00000453777.1	leukocyte immunoglobulin-like receptor, subfamily A (with TM domain), member 1 	5	3	0	1	2	0	hsa-miR-1273h-5p				0	-0.32	N/A
EIF2B2	ENST00000266126.5	eukaryotic translation initiation factor 2B, subunit 2 beta, 39kDa 	1210	1	0	1	0	3	hsa-miR-1273h-5p				0	-0.05	N/A
SEC14L4	ENST00000381982.3	SEC14-like 4 (S. cerevisiae) 	5	2	1	1	0	2	hsa-miR-1273h-5p				0	-0.32	N/A
PLN	ENST00000357525.5	phospholamban 	5	1	1	0	0	0	hsa-miR-1273h-5p				0	-0.34	N/A
HSPH1	ENST00000320027.5	heat shock 105kDa/110kDa protein 1 	4109	1	1	0	0	0	hsa-miR-1273h-5p				0	-0.11	N/A
PPP1R15B	ENST00000367188.4	protein phosphatase 1, regulatory subunit 15B 	2154	2	1	1	0	1	hsa-miR-1273h-5p				0	-0.18	N/A
PRH2	ENST00000396400.3	proline-rich protein HaeIII subfamily 2 	5	1	1	0	0	0	hsa-miR-1273h-5p				0	-0.34	N/A
NSMCE1	ENST00000361439.4	non-SMC element 1 homolog (S. cerevisiae) 	1418	1	0	1	0	2	hsa-miR-6780a-5p				0	-0.11	N/A
TXNDC16	ENST00000281741.4	thioredoxin domain containing 16 	508	1	1	0	0	0	hsa-miR-1273h-5p				0	-0.03	N/A
LUC7L	ENST00000337351.4	LUC7-like (S. cerevisiae) 	898	2	1	1	0	2	hsa-miR-1273h-5p				0	-0.09	N/A
NUPL2	ENST00000258742.5	nucleoporin like 2 	1714	1	0	1	0	2	hsa-miR-1273h-5p				0	-0.08	N/A
GNG11	ENST00000248564.5	guanine nucleotide binding protein (G protein), gamma 11 	10881	1	0	0	1	3	hsa-miR-1273h-5p				0	-0.17	N/A
HSPA14	ENST00000378372.3	heat shock 70kDa protein 14 	1017	2	2	0	0	0	hsa-miR-1273h-5p				0	-0.49	N/A
LRRC2	ENST00000395905.3	leucine rich repeat containing 2 	5	2	2	0	0	2	hsa-miR-1273h-5p				0	-0.28	N/A
GMNN	ENST00000230056.3	geminin, DNA replication inhibitor 	4707	1	0	0	1	0	hsa-miR-1273h-5p				0	-0.21	N/A
EXT1	ENST00000378204.2	exostosin glycosyltransferase 1 	694	1	1	0	0	2	hsa-miR-1273h-5p				0	-0.07	N/A
UGT2B10	ENST00000265403.7	UDP glucuronosyltransferase 2 family, polypeptide B10 	5	1	0	1	0	0	hsa-miR-30b-3p				0	-0.30	N/A
CDH11	ENST00000394156.3	cadherin 11, type 2, OB-cadherin (osteoblast) 	448	1	1	0	0	0	hsa-miR-6779-5p				0	-0.04	N/A
TTLL2	ENST00000239587.5	tubulin tyrosine ligase-like family, member 2 	5	2	0	2	0	0	hsa-miR-1273h-5p				0	-0.26	N/A
PLGRKT	ENST00000223864.2	plasminogen receptor, C-terminal lysine transmembrane protein 	821	1	0	0	1	1	hsa-miR-6780a-5p				0	-0.11	N/A
IL9R	ENST00000424344.3	interleukin 9 receptor 	5	2	1	1	0	1	hsa-miR-1273h-5p				0	-0.28	N/A
TGFBI	ENST00000442011.2	transforming growth factor, beta-induced, 68kDa 	6307	1	0	1	0	0	hsa-miR-6780a-5p				0	-0.14	N/A
LMOD2	ENST00000458573.2	leiomodin 2 (cardiac) 	5	3	1	1	1	1	hsa-miR-1273h-5p				0	-0.28	N/A
CYP2C19	ENST00000371321.3	cytochrome P450, family 2, subfamily C, polypeptide 19 	5	3	2	1	0	1	hsa-miR-1273h-5p				0	-0.27	N/A
FUT4	ENST00000358752.2	fucosyltransferase 4 (alpha (1,3) fucosyltransferase, myeloid-specific) 	354	1	0	1	0	0	hsa-miR-1273h-5p				0	-0.02	N/A
RAD50	ENST00000378823.3	RAD50 homolog (S. cerevisiae) 	335	1	1	0	0	1	hsa-miR-1273h-5p				0	-0.06	N/A
MELK	ENST00000536987.1	maternal embryonic leucine zipper kinase 	5978	4	3	1	0	1	hsa-miR-1273h-5p				0	-0.20	N/A
PANK2	ENST00000497424.1	pantothenate kinase 2 	1244	1	1	0	0	0	hsa-miR-1273h-5p				0	-0.12	N/A
TTR	ENST00000237014.3	transthyretin 	12915	2	2	0	0	1	hsa-miR-1273h-5p				0	-0.33	N/A
ACTN4	ENST00000252699.2	actinin, alpha 4 	5688	1	0	1	0	0	hsa-miR-6780a-5p				0	-0.08	N/A
GTF2H5	ENST00000607778.1	general transcription factor IIH, polypeptide 5 	4166	4	1	1	2	2	hsa-miR-1273h-5p				0	-0.44	N/A
FNDC5	ENST00000496770.1	fibronectin type III domain containing 5 	5	1	0	1	0	1	hsa-miR-1273h-5p				0	-0.26	N/A
SUPT7L	ENST00000337768.5	suppressor of Ty 7 (S. cerevisiae)-like 	1145	2	0	1	1	0	hsa-miR-1273h-5p				0	-0.04	N/A
SPATS2L	ENST00000358677.5	spermatogenesis associated, serine-rich 2-like 	3387	3	3	0	0	3	hsa-miR-1273h-5p				0	-0.35	N/A
ABHD11	ENST00000458339.1	abhydrolase domain containing 11 	5	1	0	0	1	0	hsa-miR-1273h-5p				0	-0.26	N/A
C8orf22	ENST00000303202.8	chromosome 8 open reading frame 22 	5	1	0	0	1	0	hsa-miR-1273h-5p				0	-0.24	N/A
CABP5	ENST00000293255.2	calcium binding protein 5 	5	1	0	1	0	0	hsa-miR-6780a-5p				0	-0.27	N/A
TNMD	ENST00000373031.4	tenomodulin 	5	1	1	0	0	0	hsa-miR-3689a-3p				0	-0.26	N/A
CACNG2	ENST00000300105.6	calcium channel, voltage-dependent, gamma subunit 2 	5	1	1	0	0	2	hsa-miR-3689a-3p				0	-0.25	N/A
CISD3	ENST00000439660.2	CDGSH iron sulfur domain 3 	3508	1	0	0	1	0	hsa-miR-1273h-5p				0	-0.01	N/A
WDR7	ENST00000254442.3	WD repeat domain 7 	365	1	0	0	1	1	hsa-miR-30b-3p				0	-0.04	N/A
MOBP	ENST00000420739.1	myelin-associated oligodendrocyte basic protein 	5	2	0	0	2	2	hsa-miR-1273h-5p				0	-0.25	N/A
WEE1	ENST00000299613.6	WEE1 homolog (S. pombe) 	331	1	1	0	0	1	hsa-miR-1273h-5p				0	-0.05	N/A
DCUN1D5	ENST00000260247.5	DCN1, defective in cullin neddylation 1, domain containing 5 	1486	2	1	0	1	2	hsa-miR-6779-5p				0	-0.16	N/A
CHID1	ENST00000449825.1	chitinase domain containing 1 	7326	2	0	2	0	0	hsa-miR-1273h-5p				0	-0.18	N/A
SOX14	ENST00000306087.1	SRY (sex determining region Y)-box 14 	5	1	0	0	1	1	hsa-miR-3689a-3p				0	-0.25	N/A
VPS29	ENST00000549578.1	vacuolar protein sorting 29 homolog (S. cerevisiae) 	2115	4	1	1	2	0	hsa-miR-1273h-5p				0	-0.63	N/A
CPE	ENST00000402744.4	carboxypeptidase E 	282	2	1	1	0	0	hsa-miR-1273h-5p				0	-0.11	N/A
TP53TG5	ENST00000372726.3	TP53 target 5 	5	3	0	3	0	1	hsa-miR-1273h-5p				0	-0.28	N/A
LUZP1	ENST00000418342.1	leucine zipper protein 1 	434	1	0	0	1	0	hsa-miR-1273h-5p				0	-0.05	N/A
ACADL	ENST00000233710.3	acyl-CoA dehydrogenase, long chain 	5	2	1	1	0	0	hsa-miR-1273h-5p				0	-0.25	N/A
RNF126	ENST00000292363.5	ring finger protein 126 	658	2	1	1	0	2	hsa-miR-6780a-5p				0	-0.21	N/A
SAMD15	ENST00000216471.4	sterile alpha motif domain containing 15 	5	1	1	0	0	2	hsa-miR-1273h-5p				0	-0.20	N/A
IL12RB2	ENST00000262345.1	interleukin 12 receptor, beta 2 	5	2	0	2	0	2	hsa-miR-6779-5p				0	-0.21	N/A
IL1RAPL1	ENST00000378993.1	interleukin 1 receptor accessory protein-like 1 	5	2	1	0	1	1	hsa-miR-30b-3p				0	-0.20	N/A
LRRC4C	ENST00000278198.2	leucine rich repeat containing 4C 	5	1	0	0	1	0	hsa-miR-1273h-5p				0	-0.21	N/A
TRNP1	ENST00000522111.2	TMF1-regulated nuclear protein 1 	4046	4	1	2	1	1	hsa-miR-1273h-5p				0	-0.59	N/A
MSRB2	ENST00000376510.3	methionine sulfoxide reductase B2 	6585	1	0	0	1	1	hsa-miR-1273h-5p				0	-0.14	N/A
PAPOLA	ENST00000557471.1	poly(A) polymerase alpha 	1229	1	0	1	0	0	hsa-miR-1273h-5p				0	-0.04	N/A
HSPB3	ENST00000302005.1	heat shock 27kDa protein 3 	5	1	0	0	1	2	hsa-miR-1273h-5p				0	-0.19	N/A
ASB6	ENST00000277459.4	ankyrin repeat and SOCS box containing 6 	725	2	1	1	0	2	hsa-miR-1273h-5p				0	-0.18	N/A
C14orf23	ENST00000399387.4	chromosome 14 open reading frame 23 	5	3	1	1	1	2	hsa-miR-1273h-5p				0	-0.21	N/A
PPIL1	ENST00000373699.5	peptidylprolyl isomerase (cyclophilin)-like 1 	662	1	0	1	0	0	hsa-miR-1273h-5p				0	-0.18	N/A
BPIFA3	ENST00000375454.3	BPI fold containing family A, member 3 	5	1	0	1	0	0	hsa-miR-1273h-5p				0	-0.23	N/A
COLEC10	ENST00000332843.2	collectin sub-family member 10 (C-type lectin) 	5	1	1	0	0	0	hsa-miR-30b-3p				0	-0.19	N/A
PRCD	ENST00000592014.1	progressive rod-cone degeneration 	5	1	0	1	0	3	hsa-miR-1273h-5p				0	-0.20	N/A
MAN2B2	ENST00000285599.3	mannosidase, alpha, class 2B, member 2 	747	1	1	0	0	0	hsa-miR-1273h-5p				0	-0.06	N/A
PNRC1	ENST00000336032.3	proline-rich nuclear receptor coactivator 1 	413	1	0	0	1	0	hsa-miR-30b-3p				0	-0.12	N/A
DIRC1	ENST00000308100.4	disrupted in renal carcinoma 1 	5	1	0	1	0	0	hsa-miR-1273h-5p				0	-0.19	N/A
IGSF6	ENST00000268389.4	immunoglobulin superfamily, member 6 	5	1	1	0	0	0	hsa-miR-1273h-5p				0	-0.23	N/A
PEX7	ENST00000541292.1	peroxisomal biogenesis factor 7 	661	1	0	0	1	0	hsa-miR-6779-5p				0	-0.06	N/A
COMMD6	ENST00000406936.3	COMM domain containing 6 	3151	1	0	1	0	1	hsa-miR-6780a-5p				0	-0.25	N/A
IL5RA	ENST00000438560.1	interleukin 5 receptor, alpha 	5	1	1	0	0	2	hsa-miR-1273h-5p				0	-0.21	N/A
SLC16A3	ENST00000581287.1	solute carrier family 16 (monocarboxylate transporter), member 3 	16333	2	0	0	2	3	hsa-miR-30b-3p				0	-0.23	N/A
GPI	ENST00000415930.3	glucose-6-phosphate isomerase 	8230	6	3	3	0	1	hsa-miR-1273h-5p				0	-1.00	N/A
C17orf72	ENST00000580752.1	chromosome 17 open reading frame 72 	5	1	0	0	1	0	hsa-miR-1273h-5p				0	-0.19	N/A
VCP	ENST00000358901.6	valosin containing protein 	5387	1	0	0	1	0	hsa-miR-6779-5p				0	-0.16	N/A
ANAPC11	ENST00000575195.2	anaphase promoting complex subunit 11 	1160	1	0	1	0	0	hsa-miR-1273h-5p				0	-0.10	N/A
BAG1	ENST00000472232.3	BCL2-associated athanogene 	8934	1	0	1	0	2	hsa-miR-6780a-5p				0	-0.13	N/A
GPR22	ENST00000304402.4	G protein-coupled receptor 22 	5	2	0	0	2	1	hsa-miR-3689a-3p				0	-0.19	N/A
RNF213	ENST00000582970.1	ring finger protein 213 	630	1	1	0	0	2	hsa-miR-30b-3p				0	-0.05	N/A
EXOC3	ENST00000512944.1	exocyst complex component 3 	463	1	0	1	0	0	hsa-miR-1273h-5p				0	-0.02	N/A
POLR3A	ENST00000372371.3	polymerase (RNA) III (DNA directed) polypeptide A, 155kDa 	490	1	0	1	0	0	hsa-miR-1273h-5p				0	-0.02	N/A
AIP	ENST00000279146.3	aryl hydrocarbon receptor interacting protein 	2469	2	0	2	0	0	hsa-miR-6780a-5p				0	-0.21	N/A
ORC6	ENST00000568364.2	origin recognition complex, subunit 6 	855	2	1	1	0	1	hsa-miR-1273h-5p				0	-0.22	N/A
NDUFB5	ENST00000493866.1	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 5, 16kDa 	5395	3	1	1	1	1	hsa-miR-6779-5p				0	-0.48	N/A
ORM1	ENST00000259396.8	orosomucoid 1 	5	2	0	2	0	0	hsa-miR-1273h-5p				0	-0.21	N/A
RNMTL1	ENST00000304478.4	RNA methyltransferase like 1 	1736	4	2	1	1	1	hsa-miR-1273h-5p				0	-0.17	N/A
PLCXD2	ENST00000477665.1	phosphatidylinositol-specific phospholipase C, X domain containing 2 	5	1	0	0	1	0	hsa-miR-3689b-3p				0	-0.20	N/A
ABCB11	ENST00000263817.6	ATP-binding cassette, sub-family B (MDR/TAP), member 11 	5	2	1	1	0	2	hsa-miR-1273h-5p				0	-0.19	N/A
SCARF1	ENST00000571272.1	scavenger receptor class F, member 1 	5	1	1	0	0	0	hsa-miR-1273h-5p				0	-0.19	N/A
TCF3	ENST00000262965.5	transcription factor 3 	1267	1	0	1	0	1	hsa-miR-6780a-5p				0	-0.07	N/A
C19orf24	ENST00000409293.4	chromosome 19 open reading frame 24 	3071	1	0	0	1	0	hsa-miR-1273h-5p				0	-0.20	N/A
BCL2L15	ENST00000393316.3	BCL2-like 15 	5	1	1	0	0	1	hsa-miR-1273h-5p				0	-0.13	N/A
KCNH1	ENST00000271751.4	potassium voltage-gated channel, subfamily H (eag-related), member 1 	5	1	0	1	0	2	hsa-miR-1273h-5p				0	-0.13	N/A
CD226	ENST00000581982.1	CD226 molecule 	8	1	1	0	0	0	hsa-miR-1273h-5p				0	-0.22	N/A
RAD51	ENST00000423169.2	RAD51 recombinase 	838	6	3	3	0	1	hsa-miR-1273h-5p				0	-0.31	N/A
CHD9	ENST00000566029.1	chromodomain helicase DNA binding protein 9 	447	1	1	0	0	0	hsa-miR-1273h-5p				0	-0.03	N/A
URB1	ENST00000382751.3	URB1 ribosome biogenesis 1 homolog (S. cerevisiae) 	667	2	0	2	0	0	hsa-miR-1273h-5p				0	-0.04	N/A
ABCC11	ENST00000353782.5	ATP-binding cassette, sub-family C (CFTR/MRP), member 11 	5	2	1	1	0	0	hsa-miR-1273h-5p				0	-0.14	N/A
EBF4	ENST00000380648.4	early B-cell factor 4 	1194	3	0	3	0	2	hsa-miR-1273h-5p				0	-0.23	N/A
EGF	ENST00000265171.5	epidermal growth factor 	5	1	1	0	0	0	hsa-miR-1273h-5p				0	-0.13	N/A
ATIC	ENST00000236959.9	5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase 	5791	2	1	0	1	2	hsa-miR-1273h-5p				0	-0.23	N/A
CISD2	ENST00000273986.4	CDGSH iron sulfur domain 2 	13	3	1	1	1	0	hsa-miR-1273h-5p				0	-0.45	N/A
CTNNA2	ENST00000496558.1	catenin (cadherin-associated protein), alpha 2 	5	1	0	0	1	0	hsa-miR-3689b-3p				0	-0.14	N/A
PYCARD	ENST00000247470.9	PYD and CARD domain containing 	15	3	1	2	0	0	hsa-miR-1273h-5p				0	-0.55	N/A
POPDC2	ENST00000264231.3	popeye domain containing 2 	7	2	1	0	1	0	hsa-miR-1273h-5p				0	-0.24	N/A
PI4K2B	ENST00000264864.6	phosphatidylinositol 4-kinase type 2 beta 	931	1	0	0	1	1	hsa-miR-1273h-5p				0	-0.09	N/A
NFE2L1	ENST00000585291.1	nuclear factor, erythroid 2-like 1 	1605	1	1	0	0	2	hsa-miR-1273h-5p				0	-0.12	N/A
BMP10	ENST00000295379.1	bone morphogenetic protein 10 	5	1	0	1	0	2	hsa-miR-1273h-5p				0	-0.14	N/A
